Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage
6,Winter Weather,1,1990,1,0,0,0
1,Winter Weather,1,1990,1,0,0,0
2,Winter Weather,1,1990,1,0,0,0
4,Winter Weather,1,1990,1,0,0,0
3,Winter Weather,1,1990,1,0,0,0
5,Winter Weather,1,1990,1,0,0,0
1,Winter Weather,1,1989,1,0,0,"1,036,813"
6,Winter Weather,4,1989,4,0,0,"241,013"
1,Winter Weather,4,1989,4,21,0,"199,138"
4,Winter Weather,4,1989,4,0,0,"227,407"
3,Winter Weather,4,1989,4,0,0,"201,736"
5,Winter Weather,4,1989,4,0,0,"213,977"
2,Winter Weather,4,1989,5,13,0,"8,641,717"
2,Severe Storm/Thunder Storm/ Wind,2,1995,1,0,0,"8,566"
2,Severe Storm/Thunder Storm,2,1995,1,0,0,"84,903"
2,Severe Storm/Thunder Storm,2,1995,1,0,0,"71,381"
4,Severe Storm/Thunder Storm,2,1995,1,0,0,"307,053"
3,Hail,2,1995,1,0,0,"147,804"
5,Severe Storm/Thunder Storm,2,1995,1,0,0,"149,024"
6,Hurricane/Tropical Storm,3,1995,6,0,0,"3,486,739"
1,Hurricane/Tropical Storm,3,1995,6,0,0,"3,163,153"
2,Hurricane/Tropical Storm,3,1995,6,0,0,"3,423,676"
4,Hurricane/Tropical Storm,3,1995,6,0,0,"3,392,317"
3,Hurricane/Tropical Storm,3,1995,6,0,0,"3,771,040"
5,Hurricane/Tropical Storm,3,1995,6,0,0,"3,748,296"
6,Winter Weather,1,1986,2,0,0,"16,293"
1,Winter Weather,1,1986,2,0,0,"18,714"
2,Winter Weather,1,1986,2,0,0,"18,163"
4,Winter Weather,1,1986,2,0,0,"17,898"
3,Winter Weather,1,1986,2,0,0,"18,743"
5,Winter Weather,1,1986,2,0,0,"18,628"
1,Winter Weather,1,1986,1,0,0,101
6,Winter Weather,1,1986,2,0,0,0
1,Winter Weather,1,1986,2,0,0,0
2,Winter Weather,1,1986,2,0,0,0
4,Winter Weather,1,1986,2,0,0,0
3,Winter Weather,1,1986,2,0,0,0
5,Winter Weather,1,1986,2,0,0,0
6,Winter Weather,2,1986,2,0,0,0
1,Winter Weather,2,1986,2,0,0,0
2,Winter Weather,2,1986,2,0,0,0
4,Winter Weather,2,1986,2,0,0,0
3,Winter Weather,2,1986,2,0,0,0
5,Winter Weather,2,1986,2,0,0,0
6,Drought,2,1986,31,0,0,0
1,Drought,2,1986,31,0,0,0
2,Drought,2,1986,31,0,0,0
4,Drought,2,1986,31,0,0,0
3,Drought,2,1986,31,0,0,0
5,Drought,2,1986,31,0,0,0
1,Winter Weather,1,1987,1,0,0,"103,652"
6,Winter Weather,1,1987,1,0,0,"38,808"
5,Winter Weather,1,1987,1,0,0,"38,369"
2,Flooding,1,1987,1,0,0,"73,149,054"
6,Winter Weather,2,1987,1,0,0,0
1,Winter Weather,2,1987,1,0,0,0
2,Winter Weather,2,1987,1,0,0,0
4,Winter Weather,2,1987,1,0,0,0
3,Winter Weather,2,1987,1,0,0,0
5,Winter Weather,2,1987,1,0,0,0
2,Winter Weather,1,1988,1,0,0,"87,098"
2,Hurricane/Tropical Storm,3,1987,4,0,0,0
4,Hurricane/Tropical Storm,3,1987,4,0,0,0
3,Hurricane/Tropical Storm,3,1987,4,0,0,0
5,Hurricane/Tropical Storm,3,1987,4,0,0,0
6,Wind,1,1989,1,0,0,"15,890"
1,Wind,1,1989,1,0,0,"17,900"
2,Wind,1,1989,1,0,0,"18,699"
4,Wind,1,1989,1,0,0,"16,930"
3,Wind,1,1989,1,0,0,"16,255"
5,Wind,1,1989,1,0,0,"17,967"
1,Winter Weather,1,1989,3,0,0,"900,784"
6,Winter Weather,1,1989,1,0,0,"15,665"
1,Winter Weather,1,1989,1,0,0,"15,756"
2,Winter Weather,1,1989,1,0,0,"17,213"
4,Winter Weather,1,1989,1,0,0,"18,616"
3,Winter Weather,1,1989,1,0,0,"17,182"
5,Winter Weather,1,1989,1,0,0,"16,104"
2,Hurricane/Tropical Storm,3,1988,1,0,0,"23,282"
4,Hurricane/Tropical Storm,3,1988,1,0,0,"24,052"
3,Hurricane/Tropical Storm,3,1988,1,0,0,"22,141"
5,Hurricane/Tropical Storm,3,1988,1,0,0,"25,661"
6,Drought,3,1988,31,0,0,12
1,Drought,3,1988,31,0,0,12
4,Drought,3,1988,31,0,0,11
3,Drought,3,1988,31,0,0,12
2,Winter Weather,1,1989,1,0,0,0
2,Coastal,1,1989,1,0,0,"86,813"
2,Winter Weather,1,1989,1,0,0,771
2,Wind,2,2016,1,0,0,"47,684"
1,Winter Weather,4,1996,1,25,0,0
3,Flooding,3,2013,1,0,0,"34,306"
5,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"205,632"
3,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"52,126"
4,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"14,621"
4,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"33,216"
3,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"33,764"
3,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"121,210"
3,Flooding,3,2013,1,0,0,"31,535"
4,Flooding,3,2013,1,0,0,"30,898"
4,Flooding,3,2013,1,0,0,"34,078"
3,Flooding,3,2013,1,0,0,"296,977"
3,Flooding,3,2013,1,0,0,"33,580"
6,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"30,813"
3,Flooding,3,2013,1,0,0,"31,101"
3,Flooding,3,2013,1,0,0,"184,954"
4,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"46,452"
3,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"32,160"
5,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"44,816"
1,Tornado,2,2013,1,0,0,"83,817"
2,Hurricane/Tropical Storm,2,2013,1,11,0,0
2,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"14,493"
6,Flooding,2,2013,2,0,0,"197,357"
6,Flooding,2,2013,1,0,0,"67,890"
2,Coastal,3,2013,1,12,0,0
4,Hail,2,2013,1,0,0,"117,710"
2,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"16,422"
3,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"33,498"
3,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"28,850"
5,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"66,603"
2,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"17,407"
4,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"14,661"
5,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"62,976"
4,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"43,080"
3,Flooding,3,2013,1,0,0,"377,746"
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"114,628"
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"49,429"
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"49,976"
6,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"149,056"
6,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"116,036"
6,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"46,571"
6,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"45,572"
5,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"121,806"
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"168,411"
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"173,943"
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"128,984"
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"150,514"
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"148,739"
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"167,650"
5,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"164,131"
3,Flooding,2,2013,7,0,0,"16,687"
5,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"67,529"
3,Flooding,2,2013,1,0,0,"32,816"
3,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"67,085"
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"78,316"
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"57,771"
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"8,310"
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"115,034"
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"61,074"
5,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"93,723"
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"50,618"
1,Flooding,3,2013,1,0,0,"8,238,284"
2,Lightning,3,2013,1,0,0,"303,121"
4,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,"44,859"
2,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,"47,998"
5,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"170,868"
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,"6,480,361"
3,Tornado,1,2012,1,0,0,"501,810"
6,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,"29,094"
3,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,"200,191"
3,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,"69,083"
3,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,"34,294"
3,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,"51,517"
4,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,"62,057"
5,Tornado,1,2012,1,0,0,"152,559"
4,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,"43,718"
2,Hail,1,2012,1,0,0,"4,240"
2,Hail,2,2012,1,0,0,"50,490"
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"57,752"
4,Hail,2,2012,1,0,0,"82,739"
2,Hail,2,2012,1,0,0,"16,173"
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"45,767"
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"50,604"
2,Hail,2,2012,1,0,0,"17,310"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"47,403"
6,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"34,107"
6,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"127,640"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"31,738"
5,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"49,924"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"32,464"
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"319,829"
4,Tornado,2,2012,1,0,0,"156,522"
2,Hail,2,2012,1,0,0,"3,993"
2,Hail,2,2012,1,0,0,"7,388"
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"69,602"
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"68,924"
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"8,102"
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"31,849"
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"91,897"
3,Flooding,2,2012,1,0,0,"15,371"
6,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"64,181"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"93,704"
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"58,233"
3,Flooding,2,2012,1,0,0,"150,498"
3,Flooding,2,2012,1,0,0,"145,664"
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"119,029"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"28,593"
3,Flooding,2,2012,1,0,0,"29,056"
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"14,423"
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"67,510"
2,Hail,2,2012,1,0,0,"14,721"
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"390,831"
2,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"17,082"
3,Lightning,2,2012,1,0,0,"790,777"
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"57,517"
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"49,577"
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"82,747"
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"76,525"
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"78,578"
2,Hail,2,2012,1,0,0,"15,059"
2,Hail,2,2012,1,0,0,"16,245"
2,Hail,4,2012,1,0,0,"22,673"
2,Hail,4,2012,1,0,0,"46,462"
2,Hail,3,2012,1,0,0,"25,191"
2,Hail,3,2012,1,0,0,"7,489"
2,Hail,3,2012,1,0,0,"21,004"
2,Hail,4,2012,1,0,0,"30,749"
2,Hail,4,2012,1,0,0,"32,192"
2,Hail,4,2012,1,0,0,"34,468"
2,Hail,4,2012,1,0,0,"4,133"
6,Hail,3,2012,1,0,0,"348,522"
3,Hail,3,2012,1,0,0,"82,493"
6,Hail,3,2012,1,0,0,"296,020"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"68,867"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"68,683"
5,Hail,3,2012,1,0,0,"83,460"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"77,349"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"156,792"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"306,133"
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"28,673"
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"177,764"
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"315,137"
1,Wind,2,2012,1,0,0,"339,771"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"34,170"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"32,918"
6,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"133,029"
2,Hail,2,2012,1,0,0,"17,140"
2,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"161,230"
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"29,135"
3,Flooding,3,2012,1,0,0,"32,899"
3,Flooding,3,2012,1,0,0,"62,450"
2,Hail,2,2012,1,0,0,"8,266"
3,Flooding,3,2012,1,0,0,"28,812"
2,Hail,2,2012,1,0,0,"29,164"
3,Flooding,3,2012,1,0,0,"63,154"
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"17,302"
5,Lightning,3,2012,1,0,0,"20,329,397"
5,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"34,627"
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"67,751"
5,Severe Storm/Thunder Storm/ Wind,4,2012,1,0,0,"30,657"
5,Hail,2,2012,1,0,0,0
5,Hail,2,2012,1,0,0,"1,307,980"
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"47,598"
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"44,507"
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"63,205"
2,Hail,1,2012,1,0,0,"14,786"
4,Tornado,2,2012,1,0,0,"314,313"
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,11,0,"59,502"
5,Lightning,2,2012,1,0,0,"508,658"
2,Hail,1,2012,1,0,0,"8,006"
2,Hail,1,2012,1,0,0,"7,619"
2,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,"14,487"
2,Hail,1,2012,1,0,0,"16,560"
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"16,008"
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"31,872"
2,Lightning,3,2012,1,0,0,"15,333"
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"16,641"
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"15,839"
2,Hail,3,2012,1,0,0,"3,792"
3,Flooding,3,2012,1,0,0,"46,614"
3,Flooding,3,2012,1,0,0,"15,672"
2,Lightning,3,2012,1,0,13,0
3,Flooding,3,2012,1,0,0,"17,155"
4,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,"122,821"
2,Hail,4,2012,1,0,0,"31,510"
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"50,242"
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"43,109"
4,Hail,2,2012,1,0,0,"226,509"
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,"63,965"
2,Hail,2,2012,1,0,0,"15,905"
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,"7,767"
6,Hail,3,2012,1,0,0,"290,281"
6,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,"16,738"
2,Wind,1,2010,1,0,0,"29,424"
3,Flooding,2,2010,1,0,0,"74,972"
6,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,"49,553"
4,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,"28,882"
3,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,"14,995"
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,0
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"16,425"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"31,681"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"58,994"
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"124,064"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"123,417"
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"127,627"
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"30,857"
4,Tornado,3,2010,1,0,0,"101,941"
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"130,924"
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"58,075"
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"63,946"
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"32,924"
2,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"16,888"
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"58,614"
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"242,954"
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"191,213"
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"49,976"
2,Hail,2,2010,1,0,0,"515,261"
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"377,176"
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"66,438"
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"58,741"
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"66,153"
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"75,257"
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"85,315"
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"65,601"
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"97,813"
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"448,161"
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"80,456"
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"223,148"
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"390,035"
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"65,081"
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"191,821"
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"119,346"
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"84,261"
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"275,349"
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"129,326"
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"17,093"
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"15,939"
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"230,789"
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"322,905"
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"23,375"
2,Lightning,3,2010,1,0,0,"1,630,853"
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"30,160"
3,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,"42,852"
3,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,"32,315"
6,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,"58,170"
3,Flooding,3,2010,1,0,0,"194,370"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"115,225"
1,Flooding,2,2010,1,0,0,"339,486"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"61,315"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"62,843"
6,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"147,296"
5,Tornado,3,2010,1,0,0,"59,920"
3,Flooding,3,2010,1,0,0,"28,986"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"31,526"
2,Lightning,3,2010,1,0,0,"174,324"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"28,898"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"67,973"
5,Tornado,3,2010,1,0,0,"1,378,997"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"57,885"
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"33,168"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"44,507"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"100,599"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"62,082"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"60,605"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"61,594"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"31,669"
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"103,348"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"62,057"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"85,829"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"48,878"
3,Lightning,3,2010,1,0,0,"3,542,414"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"90,394"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"52,140"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"14,510"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"45,677"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"62,983"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"60,700"
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"101,836"
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"69,660"
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"67,053"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"66,502"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"31,833"
2,Wind,1,2010,1,0,0,"81,986"
3,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,"17,403"
6,Tornado,1,2010,1,0,0,0
6,Tornado,1,2010,1,0,0,"3,746,223"
2,Hail,2,2010,1,0,0,"345,732"
2,Hail,2,2010,1,0,0,"295,703"
2,Hail,2,2010,1,0,0,"291,803"
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"339,676"
6,Hail,2,2010,1,0,0,"203,663"
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"245,997"
2,Hail,2,2010,1,0,0,"48,882"
2,Hail,2,2010,1,0,0,"784,991"
2,Hail,2,2010,1,0,0,"536,954"
2,Hail,2,2010,1,0,0,"297,827"
2,Hail,2,2010,1,0,0,"341,800"
2,Hail,2,2010,1,0,0,"290,218"
2,Hail,2,2010,1,0,0,"16,126"
2,Hail,2,2010,1,0,0,"44,108"
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"479,009"
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"1,313,648"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"14,498"
2,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"218,115"
3,Flooding,3,2010,1,0,0,"378,003"
2,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"39,671"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"31,872"
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"30,927"
2,Wind,3,2010,1,0,0,"15,208"
2,Hail,4,2010,1,0,0,"76,652"
2,Hail,4,2010,1,0,0,"17,131"
2,Hail,4,2010,1,0,0,"45,939"
2,Hail,2,2010,1,0,0,"17,270"
2,Hail,2,2010,1,0,0,"7,733"
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"16,558"
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"23,453"
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"23,453"
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,"65,227"
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,"89,262"
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"32,284"
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"30,737"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"16,971"
2,Hail,2,2011,1,0,0,"15,100"
2,Hail,2,2011,1,0,0,"46,005"
2,Hail,2,2011,1,0,0,"15,855"
2,Hail,2,2011,1,0,0,"15,955"
2,Hail,2,2011,1,0,0,"16,245"
2,Hail,2,2011,1,0,0,"15,162"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"44,231"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"14,642"
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"16,825"
3,Flooding,3,2011,1,0,0,"515,982"
5,Flooding,3,2011,1,0,0,"325,866"
6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"301,172"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"86,542"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"94,208"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"148,057"
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"189,767"
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"343,259"
5,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"192,715"
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"15,685"
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"67,827"
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"64,435"
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,"43,537"
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"90,470"
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"90,860"
5,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,"59,387"
