Year,Quarter,Region,Low Emissions,Medium Emissions,High Emissions,Very High Emissions,,,,
2032,2,5,"$7,930,132.78","$8,000,957.20","$9,528,715.15","$7,188,299.81",,,,
2032,2,6,"$11,239,307.90","$9,157,792.66","$12,570,503.98","$9,947,427.36",,,,
2032,3,1,"$192,133,609.08","$209,630,241.39","$160,778,980.57","$200,263,245.03",,,,
2032,3,2,"$95,550,767.68","$106,633,204.84","$74,043,490.23","$113,255,213.80",,,,
2032,3,3,"$51,740,833.85","$37,159,422.76","$47,260,293.99","$58,517,709.02",,,,
2032,3,4,"$63,234,719.04","$44,521,635.41","$56,642,327.09","$62,753,324.09",,,,
2032,3,5,"$68,071,959.97","$90,835,794.14","$85,101,552.90","$73,132,039.54",,,,
2032,3,6,"$104,793,058.86","$90,662,188.54","$88,230,530.82","$89,969,693.25",,,,
2032,4,1,"$6,036,904.21","$6,235,832.17","$6,378,755.38","$6,322,482.91",,,,
2032,4,2,"$7,396,374.39","$7,416,359.91","$7,116,449.46","$7,720,274.29",,,,
2032,4,3,"$5,236,047.93","$5,003,547.73","$5,066,241.14","$5,339,405.62",,,,
2032,4,4,"$1,268,711.54","$1,310,248.87","$1,293,699.36","$1,409,173.92",,,,
2032,4,5,"$1,165,734.86","$1,039,198.64","$1,114,822.49","$1,261,987.54",,,,
2032,4,6,"$902,069.03","$1,062,941.48","$1,140,093.90","$1,158,858.83",,,,
2033,1,1,"$2,884,266.05","$2,973,321.51","$3,035,380.74","$3,147,011.81",,,,
2033,1,2,"$6,439,166.60","$7,147,047.55","$8,526,114.68","$7,136,946.17",,,,
2033,1,3,"$381,939.88","$409,693.20","$430,525.46","$420,127.21",,,,
2033,1,4,"$407,753.17","$462,271.81","$480,913.65","$476,104.22",,,,
2033,1,5,"$6,547,658.38","$5,326,928.69","$7,303,788.63","$6,927,890.30",,,,
2033,1,6,"$7,528,077.18","$10,704,410.01","$9,175,299.80","$7,014,228.61",,,,
2033,2,1,"$2,699,551.90","$2,684,962.56","$2,731,398.62","$2,916,224.96",,,,
2033,2,2,"$9,939,422.99","$10,460,547.97","$8,529,436.61","$11,199,243.38",,,,
2033,2,3,"$1,291,181.07","$1,331,715.55","$1,356,660.10","$1,415,978.21",,,,
2033,2,4,"$966,286.05","$910,145.56","$974,404.68","$994,596.28",,,,
2033,2,5,"$7,846,185.48","$6,761,169.09","$7,848,052.84","$10,360,008.40",,,,
2033,2,6,"$9,145,701.11","$12,642,648.36","$10,988,464.29","$11,338,957.50",,,,
2033,3,1,"$198,846,733.02","$204,487,454.54","$165,685,894.26","$175,230,150.68",,,,
2033,3,2,"$75,281,560.07","$80,550,269.49","$86,263,650.41","$110,657,114.00",,,,
2033,3,3,"$57,528,900.43","$39,581,792.93","$65,465,745.12","$49,323,947.57",,,,
2033,3,4,"$59,084,081.95","$54,338,227.03","$61,971,974.89","$62,947,472.94",,,,
2033,3,5,"$87,940,029.06","$81,387,162.19","$92,361,837.72","$59,802,876.25",,,,
2033,3,6,"$97,922,661.36","$81,450,800.39","$132,277,501.43","$124,118,299.34",,,,
2033,4,1,"$6,083,457.72","$5,572,151.72","$6,122,617.41","$6,418,887.22",,,,
2033,4,2,"$7,506,660.07","$7,184,535.99","$7,870,675.08","$8,790,818.91",,,,
2033,4,3,"$4,852,440.91","$4,969,283.80","$5,569,071.99","$5,624,545.30",,,,
2033,4,4,"$1,178,559.07","$1,213,511.88","$1,268,633.47","$1,368,635.57",,,,
2033,4,5,"$1,101,783.52","$1,108,675.06","$1,122,913.89","$1,194,701.63",,,,
2033,4,6,"$1,041,118.40","$969,294.99","$1,093,766.14","$1,152,252.36",,,,
2034,1,1,"$2,903,324.14","$2,962,551.68","$3,138,120.56","$3,194,882.86",,,,
2034,1,2,"$8,150,841.86","$8,180,047.78","$7,385,741.95","$8,663,653.57",,,,
2034,1,3,"$359,842.67","$402,785.13","$408,075.91","$411,875.73",,,,
2034,1,4,"$445,307.40","$462,842.37","$492,571.81","$489,015.73",,,,
2034,1,5,"$5,622,256.02","$6,220,950.13","$6,114,391.59","$7,044,113.12",,,,
2034,1,6,"$7,691,187.85","$7,219,903.73","$8,306,181.59","$7,978,074.61",,,,
2034,2,1,"$2,540,850.17","$2,857,657.71","$2,985,093.23","$3,143,010.52",,,,
2034,2,2,"$13,459,499.28","$9,004,106.14","$12,057,290.57","$11,806,945.06",,,,
2034,2,3,"$1,271,373.33","$1,314,366.43","$1,366,133.52","$1,416,155.33",,,,
2034,2,4,"$924,320.52","$894,968.42","$1,064,169.52","$1,054,708.63",,,,
2034,2,5,"$6,265,411.69","$9,105,445.92","$8,563,314.53","$7,440,124.78",,,,
2034,2,6,"$10,751,978.05","$9,809,190.91","$10,295,330.79","$11,347,570.39",,,,
2034,3,1,"$150,760,337.36","$156,149,705.29","$149,590,231.29","$201,337,276.13",,,,
2034,3,2,"$110,947,696.45","$100,481,130.69","$113,017,465.16","$78,966,746.95",,,,
2034,3,3,"$45,929,630.59","$51,553,026.26","$44,417,433.06","$48,101,248.07",,,,
2034,3,4,"$69,999,071.39","$60,612,903.45","$80,773,288.19","$77,149,078.90",,,,
2034,3,5,"$90,297,104.68","$83,112,776.49","$77,650,798.52","$98,404,306.70",,,,
2034,3,6,"$84,205,159.56","$93,840,911.14","$86,331,007.72","$117,998,018.56",,,,
2034,4,1,"$6,067,292.77","$5,688,171.32","$6,503,549.91","$6,377,818.24",,,,
2034,4,2,"$7,228,026.68","$7,570,674.99","$7,852,727.56","$7,822,416.23",,,,
2034,4,3,"$4,724,943.19","$5,184,754.97","$5,181,406.63","$5,486,734.93",,,,
2034,4,4,"$1,179,379.65","$1,309,498.33","$1,284,563.05","$1,308,226.25",,,,
2034,4,5,"$1,158,126.16","$1,145,883.68","$1,158,086.83","$1,140,579.62",,,,
2034,4,6,"$1,038,821.17","$999,458.67","$1,056,516.89","$991,357.93",,,,
2035,1,1,"$2,938,013.48","$3,007,092.36","$3,241,882.00","$3,467,312.54",,,,
2035,1,2,"$8,016,838.68","$7,973,290.56","$8,786,990.70","$8,176,661.99",,,,
2035,1,3,"$380,277.90","$395,598.40","$418,081.07","$467,316.05",,,,
2035,1,4,"$405,757.94","$433,219.00","$485,396.58","$511,145.34",,,,
2035,1,5,"$6,257,061.92","$5,091,109.07","$6,974,303.08","$5,928,001.68",,,,
2035,1,6,"$6,363,134.47","$10,241,948.55","$6,990,312.26","$9,453,892.94",,,,
2035,2,1,"$2,689,671.10","$2,827,218.80","$2,897,553.91","$2,958,778.43",,,,
2035,2,2,"$7,880,088.77","$11,099,368.52","$9,044,546.81","$9,918,813.22",,,,
2035,2,3,"$1,281,977.98","$1,342,569.79","$1,392,990.50","$1,493,198.24",,,,
2035,2,4,"$901,880.81","$959,310.44","$1,012,868.59","$1,043,141.60",,,,
2035,2,5,"$7,445,987.42","$6,615,998.01","$8,937,651.23","$9,399,897.48",,,,
2035,2,6,"$9,354,565.24","$10,286,038.94","$12,160,984.60","$11,532,547.35",,,,
2035,3,1,"$130,177,315.99","$174,491,454.73","$215,058,858.64","$223,417,384.52",,,,
2035,3,2,"$109,202,341.90","$111,422,171.81","$98,346,816.59","$109,055,802.51",,,,
2035,3,3,"$34,041,218.17","$43,816,030.97","$41,686,316.80","$56,912,066.29",,,,
2035,3,4,"$54,405,777.23","$72,463,706.31","$57,726,229.57","$57,268,750.08",,,,
2035,3,5,"$65,461,347.37","$68,158,838.15","$54,193,188.25","$84,189,912.01",,,,
2035,3,6,"$74,523,016.03","$90,568,700.47","$90,437,664.91","$129,633,854.82",,,,
2035,4,1,"$5,920,802.58","$6,153,354.21","$6,239,986.32","$7,689,709.77",,,,
2035,4,2,"$7,967,725.12","$7,688,949.78","$8,333,815.54","$8,087,112.49",,,,
2035,4,3,"$5,340,612.69","$5,164,432.80","$5,247,694.84","$5,887,478.27",,,,
2035,4,4,"$1,219,236.42","$1,311,217.74","$1,351,893.18","$1,356,633.64",,,,
2035,4,5,"$1,217,592.02","$1,135,051.81","$1,106,975.54","$1,224,083.62",,,,
2035,4,6,"$1,083,656.56","$1,084,948.64","$1,104,358.84","$1,123,212.64",,,,
2036,1,1,"$2,908,104.53","$3,103,363.88","$3,065,429.27","$3,264,898.49",,,,
2036,1,2,"$9,690,801.48","$7,363,843.69","$7,936,183.63","$9,498,395.51",,,,
2036,1,3,"$376,211.30","$416,172.25","$414,100.63","$474,292.16",,,,
2036,1,4,"$429,483.70","$438,398.82","$514,121.46","$492,825.97",,,,
2036,1,5,"$5,046,036.24","$6,397,240.12","$6,229,382.32","$7,602,384.11",,,,
2036,1,6,"$10,624,101.27","$7,375,940.44","$8,440,631.49","$11,035,912.99",,,,
2036,2,1,"$2,731,095.39","$2,847,277.17","$2,998,253.07","$3,011,675.39",,,,
2036,2,2,"$12,718,073.83","$8,635,504.98","$10,685,939.10","$11,803,927.58",,,,
2036,2,3,"$1,302,386.26","$1,348,430.11","$1,419,564.66","$1,492,608.32",,,,
2036,2,4,"$933,474.10","$978,469.21","$1,012,804.85","$1,044,357.24",,,,
2036,2,5,"$10,206,805.06","$7,863,943.27","$8,163,662.28","$8,947,190.75",,,,
2036,2,6,"$8,948,046.08","$11,699,596.61","$10,142,108.37","$12,519,505.56",,,,
2036,3,1,"$139,681,386.37","$215,346,173.84","$187,477,890.29","$176,378,703.09",,,,
2036,3,2,"$85,653,262.74","$102,424,053.82","$95,719,706.48","$74,452,596.40",,,,
2036,3,3,"$43,403,606.22","$35,993,953.38","$44,027,190.52","$42,062,992.74",,,,
2036,3,4,"$39,989,416.18","$48,002,863.91","$66,411,286.45","$75,592,354.36",,,,
2036,3,5,"$77,236,050.57","$76,362,492.52","$82,223,334.26","$74,057,290.21",,,,
2036,3,6,"$96,853,811.20","$110,525,507.00","$108,648,150.48","$101,612,423.09",,,,
2036,4,1,"$5,739,322.59","$5,979,595.93","$6,682,728.00","$6,402,244.08",,,,
2036,4,2,"$7,209,096.28","$7,084,655.98","$8,256,356.93","$9,062,344.04",,,,
2036,4,3,"$5,108,084.54","$4,977,214.37","$5,701,842.11","$5,740,948.15",,,,
2036,4,4,"$1,278,413.35","$1,293,928.05","$1,355,230.71","$1,521,408.37",,,,
2036,4,5,"$997,647.09","$1,093,020.10","$1,102,816.18","$1,315,687.00",,,,
2036,4,6,"$1,020,493.39","$1,010,689.33","$1,072,421.68","$1,184,445.39",,,,
2037,1,1,"$2,836,613.40","$3,016,734.73","$3,372,902.09","$3,372,245.61",,,,
2037,1,2,"$7,765,997.86","$7,845,044.67","$9,157,379.39","$7,227,621.39",,,,
2037,1,3,"$390,419.12","$412,056.90","$420,722.25","$434,687.23",,,,
2037,1,4,"$415,233.65","$432,255.40","$487,629.94","$544,598.26",,,,
2037,1,5,"$5,452,645.38","$7,689,887.15","$5,501,428.09","$7,586,612.03",,,,
2037,1,6,"$9,599,550.64","$9,511,963.82","$6,883,915.18","$8,673,396.12",,,,
2037,2,1,"$2,828,907.15","$2,828,841.06","$2,986,308.73","$3,114,955.98",,,,
2037,2,2,"$7,813,249.20","$9,357,953.25","$10,838,202.37","$10,385,526.31",,,,
2037,2,3,"$1,309,041.30","$1,370,797.36","$1,437,263.38","$1,505,975.88",,,,
2037,2,4,"$935,907.70","$958,134.03","$1,035,010.32","$1,124,015.39",,,,
2037,2,5,"$6,743,581.92","$6,172,865.59","$7,271,814.96","$8,051,718.33",,,,
2037,2,6,"$11,150,254.90","$10,567,130.77","$11,273,251.95","$10,453,204.11",,,,
2037,3,1,"$173,397,762.06","$198,992,443.43","$171,226,101.28","$198,842,247.23",,,,
2037,3,2,"$93,379,749.45","$96,343,314.30","$106,223,583.33","$109,298,983.71",,,,
2037,3,3,"$38,095,922.26","$47,786,098.22","$47,821,592.24","$61,582,509.62",,,,
2037,3,4,"$73,178,337.81","$55,747,172.75","$72,411,921.15","$56,449,821.90",,,,
2037,3,5,"$94,436,727.93","$70,364,735.88","$85,551,935.13","$94,993,690.31",,,,
2037,3,6,"$115,551,886.42","$111,723,125.53","$126,140,782.60","$111,175,642.86",,,,
2037,4,1,"$5,699,369.57","$6,360,776.61","$6,176,790.31","$7,092,868.97",,,,
2037,4,2,"$7,964,200.44","$8,296,776.23","$8,856,073.71","$9,126,639.22",,,,
2037,4,3,"$4,898,679.22","$4,972,416.16","$5,660,085.97","$5,948,306.71",,,,
2037,4,4,"$1,291,474.40","$1,392,825.60","$1,394,763.15","$1,488,748.58",,,,
2037,4,5,"$1,036,235.98","$1,097,361.76","$1,135,650.37","$1,194,913.86",,,,
2037,4,6,"$1,143,926.34","$1,186,861.23","$1,168,178.27","$1,181,916.56",,,,
2038,1,1,"$2,988,109.35","$3,080,149.83","$3,349,252.97","$3,520,304.99",,,,
2038,1,2,"$7,505,273.99","$9,221,278.31","$7,997,558.09","$8,934,439.31",,,,
2038,1,3,"$380,476.93","$415,372.01","$430,012.49","$464,443.67",,,,
2038,1,4,"$470,645.91","$494,024.00","$487,792.44","$511,524.60",,,,
2038,1,5,"$6,257,540.71","$5,903,017.05","$6,332,284.46","$8,011,556.53",,,,
2038,1,6,"$6,769,887.50","$7,505,302.91","$8,655,409.15","$9,708,632.81",,,,
2038,2,1,"$2,956,357.91","$2,807,320.32","$2,969,043.74","$3,137,606.78",,,,
2038,2,2,"$10,643,330.69","$9,135,543.68","$11,703,948.47","$9,511,013.01",,,,
2038,2,3,"$1,322,338.87","$1,378,581.51","$1,434,436.78","$1,537,732.13",,,,
2038,2,4,"$961,887.69","$1,004,662.58","$1,045,136.07","$1,159,494.54",,,,
2038,2,5,"$7,875,530.71","$7,142,842.93","$8,007,829.91","$7,553,708.65",,,,
2038,2,6,"$5,563,469.38","$11,003,313.89","$11,798,494.37","$11,183,564.66",,,,
2038,3,1,"$169,107,838.58","$193,011,479.64","$241,484,148.19","$173,497,807.29",,,,
2038,3,2,"$103,330,756.20","$95,333,476.85","$97,166,208.32","$114,607,085.81",,,,
2038,3,3,"$42,105,180.56","$55,055,382.55","$48,347,508.23","$55,153,596.51",,,,
2038,3,4,"$47,401,502.18","$46,807,300.44","$66,719,735.04","$66,698,474.03",,,,
2038,3,5,"$80,398,492.38","$81,159,089.39","$79,881,633.05","$102,234,779.19",,,,
2038,3,6,"$101,798,562.60","$83,495,348.62","$112,344,551.04","$120,448,714.50",,,,
2038,4,1,"$5,519,231.74","$5,971,698.65","$6,850,151.59","$7,707,786.85",,,,
2038,4,2,"$7,535,315.42","$7,998,585.90","$8,460,621.78","$9,370,587.84",,,,
2038,4,3,"$5,093,149.17","$4,690,607.15","$5,297,059.31","$5,936,484.58",,,,
2038,4,4,"$1,379,701.46","$1,418,673.93","$1,368,319.83","$1,424,917.06",,,,
2038,4,5,"$1,058,230.74","$1,154,430.40","$1,278,281.92","$1,362,663.06",,,,
2038,4,6,"$995,080.92","$1,159,108.88","$1,146,365.67","$1,216,170.25",,,,
2039,1,1,"$2,921,981.37","$3,112,357.94","$3,359,646.27","$3,653,247.20",,,,
2039,1,2,"$8,236,572.24","$7,491,267.76","$8,395,649.05","$9,215,299.63",,,,
2039,1,3,"$398,130.19","$445,441.17","$434,865.11","$508,514.13",,,,
2039,1,4,"$421,862.54","$475,111.28","$525,519.06","$536,529.77",,,,
2039,1,5,"$6,844,403.73","$6,886,898.62","$4,641,195.04","$8,202,994.82",,,,
2039,1,6,"$8,016,820.41","$8,960,949.09","$8,782,099.98","$10,221,796.28",,,,
2039,2,1,"$2,936,181.41","$2,924,308.48","$3,216,483.37","$3,309,900.07",,,,
2039,2,2,"$8,097,047.30","$9,946,428.11","$12,115,967.86","$12,165,864.48",,,,
2039,2,3,"$1,312,495.89","$1,401,497.11","$1,481,148.06","$1,570,721.10",,,,
2039,2,4,"$950,299.24","$1,003,583.14","$1,067,046.39","$1,129,115.71",,,,
2039,2,5,"$7,792,544.18","$8,987,378.58","$8,250,716.68","$11,163,544.14",,,,
2039,2,6,"$11,424,737.25","$9,106,423.74","$9,762,099.32","$12,355,815.52",,,,
2039,3,1,"$177,380,112.35","$218,152,907.64","$185,300,029.99","$214,311,190.82",,,,
2039,3,2,"$83,612,544.87","$100,354,710.53","$97,143,081.45","$111,210,232.89",,,,
2039,3,3,"$53,111,982.96","$40,910,469.38","$52,380,525.94","$73,031,342.56",,,,
2039,3,4,"$58,236,701.54","$56,716,930.29","$50,356,621.68","$63,274,411.38",,,,
2039,3,5,"$77,330,196.11","$75,611,133.08","$63,829,060.03","$76,610,212.33",,,,
2039,3,6,"$78,856,381.32","$128,212,262.45","$92,011,331.56","$101,868,017.95",,,,
2039,4,1,"$5,787,778.99","$6,108,040.45","$6,599,241.04","$7,120,105.61",,,,
2039,4,2,"$7,923,957.34","$8,476,909.40","$8,351,840.54","$8,916,043.96",,,,
2039,4,3,"$5,024,076.64","$5,414,536.21","$5,412,207.88","$5,953,037.09",,,,
2039,4,4,"$1,358,106.34","$1,361,021.33","$1,412,510.97","$1,595,762.47",,,,
2039,4,5,"$1,140,008.73","$1,028,334.59","$1,134,275.36","$1,468,788.11",,,,
2039,4,6,"$993,920.20","$1,187,204.87","$1,199,709.13","$1,318,130.64",,,,
2040,1,1,"$2,923,360.78","$3,216,439.03","$3,361,061.71","$3,662,409.88",,,,
2040,1,2,"$7,234,051.71","$10,105,819.07","$8,480,492.93","$8,776,712.95",,,,
2040,1,3,"$396,520.14","$420,079.79","$445,385.81","$516,424.73",,,,
2040,1,4,"$484,436.30","$501,670.63","$504,928.47","$552,316.35",,,,
2040,1,5,"$5,677,101.25","$5,810,801.70","$6,863,537.98","$7,242,179.77",,,,
2040,1,6,"$8,244,592.47","$8,396,295.08","$7,693,216.59","$8,357,840.55",,,,
2040,2,1,"$2,755,939.67","$2,800,268.21","$3,013,779.46","$3,421,663.23",,,,
2040,2,2,"$8,477,351.87","$10,664,930.07","$10,540,873.65","$13,722,559.66",,,,
2040,2,3,"$1,332,045.44","$1,398,955.22","$1,476,257.53","$1,615,613.18",,,,
2040,2,4,"$953,504.61","$1,065,834.40","$1,085,509.22","$1,150,173.90",,,,
2040,2,5,"$6,793,645.98","$6,928,107.67","$10,309,051.25","$9,434,138.15",,,,
2040,2,6,"$7,420,128.23","$9,022,996.35","$11,172,469.95","$10,407,635.45",,,,
2040,3,1,"$148,139,726.77","$183,196,791.62","$227,899,987.34","$183,462,111.32",,,,
2040,3,2,"$97,898,430.32","$108,003,980.57","$89,149,240.88","$92,702,590.96",,,,
2040,3,3,"$54,586,915.84","$37,672,921.45","$54,553,174.87","$46,605,799.41",,,,
2040,3,4,"$63,755,193.71","$81,782,389.47","$94,084,427.28","$76,578,191.17",,,,
2040,3,5,"$71,375,071.92","$80,125,313.46","$72,056,140.46","$113,910,959.88",,,,
2040,3,6,"$74,506,377.13","$96,106,682.48","$124,660,748.05","$100,069,063.68",,,,
2040,4,1,"$5,675,303.04","$6,596,249.43","$6,666,242.32","$7,435,075.08",,,,
2040,4,2,"$7,360,135.65","$7,873,439.92","$8,850,366.61","$10,000,040.01",,,,
2040,4,3,"$5,500,048.00","$5,197,197.09","$5,343,510.49","$6,193,442.44",,,,
2040,4,4,"$1,263,897.42","$1,258,331.42","$1,413,820.45","$1,473,942.27",,,,
2040,4,5,"$1,088,779.94","$1,110,174.82","$1,230,082.26","$1,379,132.02",,,,
2040,4,6,"$1,073,841.29","$1,084,345.43","$1,312,191.54","$1,307,376.10",,,,
2041,1,1,"$2,953,867.41","$3,070,065.38","$3,432,968.64","$3,706,413.55",,,,
2041,1,2,"$9,700,064.14","$6,446,272.10","$10,034,414.31","$7,859,222.69",,,,
2041,1,3,"$378,423.97","$402,959.66","$466,492.54","$496,821.45",,,,
2041,1,4,"$480,055.23","$541,614.40","$526,630.17","$601,763.01",,,,
2041,1,5,"$6,254,153.05","$7,496,289.80","$7,649,511.35","$6,894,929.47",,,,
2041,1,6,"$8,593,793.36","$9,941,806.13","$10,881,181.50","$9,033,685.23",,,,
2041,2,1,"$2,857,620.71","$3,065,007.64","$3,246,756.03","$3,485,723.72",,,,
2041,2,2,"$10,133,683.79","$10,704,746.95","$11,581,225.84","$14,023,716.42",,,,
2041,2,3,"$1,341,734.77","$1,390,916.96","$1,494,182.94","$1,655,115.60",,,,
2041,2,4,"$982,701.36","$1,055,703.68","$1,092,380.31","$1,204,606.72",,,,
2041,2,5,"$7,207,196.31","$7,194,569.27","$8,592,194.72","$10,050,060.69",,,,
2041,2,6,"$10,625,359.17","$10,370,171.56","$13,872,890.69","$14,105,018.82",,,,
2041,3,1,"$189,426,411.97","$158,147,795.03","$191,037,909.46","$253,083,480.97",,,,
2041,3,2,"$73,899,336.75","$86,631,301.87","$88,591,281.70","$137,643,914.90",,,,
2041,3,3,"$39,647,209.41","$68,285,055.99","$53,245,998.25","$53,728,485.34",,,,
2041,3,4,"$45,362,030.47","$76,310,157.99","$69,712,244.36","$51,254,278.92",,,,
2041,3,5,"$68,294,073.35","$98,785,795.25","$71,011,532.30","$74,600,907.88",,,,
2041,3,6,"$96,924,693.80","$108,833,792.18","$108,062,145.14","$125,816,880.20",,,,
2041,4,1,"$6,116,075.44","$7,039,592.61","$6,678,487.19","$7,465,581.59",,,,
2041,4,2,"$8,112,163.92","$8,834,495.34","$9,590,912.39","$10,683,158.95",,,,
2041,4,3,"$5,168,424.03","$5,022,937.47","$6,067,157.06","$5,949,141.76",,,,
2041,4,4,"$1,301,657.70","$1,336,411.91","$1,434,485.81","$1,613,146.39",,,,
2041,4,5,"$1,166,950.96","$1,114,783.58","$1,367,443.57","$1,296,747.03",,,,
2041,4,6,"$1,072,258.67","$1,107,084.21","$1,173,294.71","$1,510,105.86",,,,
2042,1,1,"$2,997,794.11","$2,999,832.26","$3,495,412.48","$3,670,131.73",,,,
2042,1,2,"$7,898,945.99","$6,956,146.67","$10,037,346.98","$8,155,969.39",,,,
2042,1,3,"$424,707.29","$433,637.34","$461,514.22","$524,853.46",,,,
2042,1,4,"$467,863.44","$475,172.74","$524,380.47","$602,398.84",,,,
2042,1,5,"$6,234,392.24","$7,142,942.86","$6,768,252.60","$6,407,297.32",,,,
2042,1,6,"$8,131,859.42","$8,072,853.10","$7,659,744.02","$8,603,390.16",,,,
2042,2,1,"$2,891,783.97","$3,073,070.00","$3,208,968.38","$3,696,160.52",,,,
2042,2,2,"$9,269,618.29","$10,231,625.06","$11,880,645.08","$13,004,673.40",,,,
2042,2,3,"$1,315,840.22","$1,446,756.49","$1,530,437.55","$1,698,336.67",,,,
2042,2,4,"$953,674.01","$1,041,198.79","$1,051,198.29","$1,278,068.97",,,,
2042,2,5,"$8,048,177.97","$8,387,488.96","$8,201,070.56","$8,342,072.04",,,,
2042,2,6,"$12,043,411.11","$11,482,685.52","$12,307,632.68","$10,353,388.81",,,,
2042,3,1,"$184,828,531.73","$174,732,011.18","$199,563,849.87","$231,719,360.27",,,,
2042,3,2,"$124,202,490.95","$99,515,116.17","$112,261,545.72","$132,316,108.18",,,,
2042,3,3,"$53,822,106.11","$44,125,241.54","$52,645,615.54","$59,955,660.99",,,,
2042,3,4,"$66,015,109.02","$67,637,360.30","$72,609,831.48","$63,325,053.20",,,,
2042,3,5,"$82,903,858.22","$68,543,408.94","$85,800,569.60","$91,224,390.85",,,,
2042,3,6,"$87,984,324.39","$110,822,954.13","$123,746,135.84","$153,972,025.43",,,,
2042,4,1,"$5,974,857.89","$6,856,004.62","$6,979,768.93","$7,585,617.58",,,,
2042,4,2,"$7,537,320.51","$7,507,816.99","$8,782,309.44","$8,938,074.19",,,,
2042,4,3,"$5,522,917.18","$5,436,071.56","$6,310,906.32","$6,483,035.36",,,,
2042,4,4,"$1,330,054.55","$1,333,072.20","$1,529,308.80","$1,649,665.08",,,,
2042,4,5,"$1,242,090.64","$1,104,335.62","$1,219,728.25","$1,303,878.77",,,,
2042,4,6,"$1,014,567.54","$1,023,902.62","$1,148,658.64","$1,396,491.46",,,,
2043,1,1,"$2,966,406.18","$3,118,860.81","$3,500,201.70","$3,875,668.92",,,,
2043,1,2,"$7,639,547.73","$8,762,339.64","$8,474,552.29","$9,309,426.80",,,,
2043,1,3,"$411,758.41","$433,337.54","$451,784.43","$490,378.75",,,,
2043,1,4,"$451,188.19","$498,850.56","$514,536.73","$575,101.32",,,,
2043,1,5,"$5,471,036.74","$7,070,525.04","$4,505,929.19","$8,698,064.79",,,,
2043,1,6,"$9,256,737.33","$9,147,739.53","$10,606,222.81","$10,302,552.19",,,,
2043,2,1,"$2,915,355.85","$3,084,220.66","$3,453,514.54","$3,566,468.41",,,,
2043,2,2,"$12,219,120.73","$11,405,278.18","$12,504,700.45","$13,953,850.36",,,,
2043,2,3,"$1,354,385.86","$1,419,050.72","$1,521,298.12","$1,691,632.77",,,,
2043,2,4,"$948,445.48","$1,052,392.43","$1,159,015.60","$1,244,618.46",,,,
2043,2,5,"$7,718,573.27","$9,013,083.15","$6,689,420.98","$12,986,791.75",,,,
2043,2,6,"$9,644,718.46","$9,197,697.09","$12,234,438.26","$15,241,503.20",,,,
2043,3,1,"$174,389,986.49","$183,521,955.99","$217,562,247.18","$271,704,245.36",,,,
2043,3,2,"$82,382,680.15","$102,803,513.78","$103,471,013.05","$107,514,344.35",,,,
2043,3,3,"$45,809,369.89","$50,918,289.22","$55,320,494.50","$59,944,295.69",,,,
2043,3,4,"$68,211,722.37","$77,996,874.50","$79,776,336.73","$72,379,402.83",,,,
2043,3,5,"$76,784,079.39","$75,576,087.07","$105,712,985.74","$98,535,673.06",,,,
2043,3,6,"$109,014,110.98","$95,323,513.58","$122,179,202.58","$154,185,853.60",,,,
2043,4,1,"$6,041,493.09","$6,756,099.90","$6,960,818.24","$7,846,403.20",,,,
2043,4,2,"$7,904,325.49","$8,529,667.18","$8,196,206.93","$10,087,671.99",,,,
2043,4,3,"$5,375,682.55","$5,494,430.56","$5,587,397.46","$6,635,612.24",,,,
