Region,Year,Quarter,Emissions,Hazard Type,Minor Expectation,Medium Expectation,Major Expectation
6,2054,1,High,Heat,0.0524,0,0
6,2055,1,High,Heat,0.053,0,0
6,2056,1,High,Heat,0.0536,0,0
6,2057,1,High,Heat,0.0542,0,0
6,2058,1,High,Heat,0.0548,0,0
6,2059,1,High,Heat,0.0554,0,0
6,2060,1,High,Heat,0.056,0,0
6,2061,1,High,Heat,0.0566,0,0
6,2062,1,High,Heat,0.0572,0,0
6,2063,1,High,Heat,0.0578,0,0
6,2064,1,High,Heat,0.0584,0,0
6,2065,1,High,Heat,0.059,0,0
6,2066,1,High,Heat,0.0596,0,0
6,2067,1,High,Heat,0.0602,0,0
6,2068,1,High,Heat,0.0608,0,0
6,2069,1,High,Heat,0.0614,0,0
6,2070,1,High,Heat,0.062,0,0
6,2071,1,High,Heat,0.0626,0,0
6,2072,1,High,Heat,0.0632,0,0
6,2073,1,High,Heat,0.0638,0,0
6,2074,1,High,Heat,0.0644,0,0
6,2075,1,High,Heat,0.065,0,0
6,2076,1,High,Heat,0.0656,0,0
6,2077,1,High,Heat,0.0662,0,0
6,2078,1,High,Heat,0.0668,0,0
6,2079,1,High,Heat,0.0674,0,0
6,2080,1,High,Heat,0.068,0,0
6,2081,1,High,Heat,0.0686,0,0
6,2082,1,High,Heat,0.0692,0,0
6,2083,1,High,Heat,0.0698,0,0
6,2084,1,High,Heat,0.0704,0,0
6,2085,1,High,Heat,0.071,0,0
6,2086,1,High,Heat,0.0716,0,0
6,2087,1,High,Heat,0.0722,0,0
6,2088,1,High,Heat,0.0728,0,0
6,2089,1,High,Heat,0.0734,0,0
6,2090,1,High,Heat,0.074,0,0
6,2091,1,High,Heat,0.0745,0,0
6,2092,1,High,Heat,0.075,0,0
6,2093,1,High,Heat,0.0755,0,0
6,2094,1,High,Heat,0.076,0,0
6,2095,1,High,Heat,0.0765,0,0
6,2096,1,High,Heat,0.077,0,0
6,2097,1,High,Heat,0.0775,0,0
6,2098,1,High,Heat,0.078,0,0
6,2099,1,High,Heat,0.0785,0,0
6,2100,1,High,Heat,0.079,0,0
6,2101,1,High,Heat,0.0795,0,0
6,2102,1,High,Heat,0.08,0,0
6,2103,1,High,Heat,0.0805,0,0
6,2104,1,High,Heat,0.081,0,0
6,2105,1,High,Heat,0.0815,0,0
6,2106,1,High,Heat,0.082,0,0
6,2107,1,High,Heat,0.0825,0,0
6,2108,1,High,Heat,0.083,0,0
6,2109,1,High,Heat,0.0835,0,0
6,2110,1,High,Heat,0.084,0,0
6,2111,1,High,Heat,0.0846,0,0
6,2112,1,High,Heat,0.0852,0,0
6,2113,1,High,Heat,0.0858,0,0
6,2114,1,High,Heat,0.0864,0,0
6,2115,1,High,Heat,0.087,0,0
6,2116,1,High,Heat,0.0876,0,0
6,2117,1,High,Heat,0.0882,0,0
6,2118,1,High,Heat,0.0888,0,0
6,2119,1,High,Heat,0.0894,0,0
6,2120,1,High,Heat,0.09,0,0
6,2121,1,High,Heat,0.0906,0,0
6,2122,1,High,Heat,0.0912,0,0
6,2123,1,High,Heat,0.0918,0,0
6,2124,1,High,Heat,0.0924,0,0
6,2125,1,High,Heat,0.093,0,0
6,2126,1,High,Heat,0.0936,0,0
6,2127,1,High,Heat,0.0942,0,0
6,2128,1,High,Heat,0.0948,0,0
6,2129,1,High,Heat,0.0954,0,0
6,2130,1,High,Heat,0.096,0,0
6,2131,1,High,Heat,0.0966,0,0
6,2132,1,High,Heat,0.0972,0,0
6,2133,1,High,Heat,0.0978,0,0
6,2134,1,High,Heat,0.0984,0,0
6,2135,1,High,Heat,0.099,0,0
6,2136,1,High,Heat,0.0996,0,0
6,2137,1,High,Heat,0.1002,0,0
6,2138,1,High,Heat,0.1008,0,0
6,2139,1,High,Heat,0.1014,0,0
6,2140,1,High,Heat,0.102,0,0
6,2141,1,High,Heat,0.1026,0,0
6,2142,1,High,Heat,0.1032,0,0
6,2143,1,High,Heat,0.1038,0,0
6,2144,1,High,Heat,0.1044,0,0
6,2145,1,High,Heat,0.105,0,0
6,2146,1,High,Heat,0.1056,0,0
6,2147,1,High,Heat,0.1062,0,0
6,2148,1,High,Heat,0.1068,0,0
6,2149,1,High,Heat,0.1074,0,0
6,2150,1,High,Heat,0.108,0,0
1,2020,2,High,Heat,0,0,0
1,2021,2,High,Heat,0,0,0
1,2022,2,High,Heat,0,0,0
1,2023,2,High,Heat,0,0,0
1,2024,2,High,Heat,0,0,0
1,2025,2,High,Heat,0,0,0
1,2026,2,High,Heat,0,0,0
1,2027,2,High,Heat,0,0,0
1,2028,2,High,Heat,0,0,0
1,2029,2,High,Heat,0,0,0
1,2030,2,High,Heat,0,0,0
1,2031,2,High,Heat,0,0,0
1,2032,2,High,Heat,0,0,0
1,2033,2,High,Heat,0,0,0
1,2034,2,High,Heat,0,0,0
1,2035,2,High,Heat,0,0,0
1,2036,2,High,Heat,0,0,0
1,2037,2,High,Heat,0,0,0
1,2038,2,High,Heat,0,0,0
1,2039,2,High,Heat,0,0,0
1,2040,2,High,Heat,0,0,0
1,2041,2,High,Heat,0,0,0
1,2042,2,High,Heat,0,0,0
1,2043,2,High,Heat,0,0,0
1,2044,2,High,Heat,0,0,0
1,2045,2,High,Heat,0,0,0
1,2046,2,High,Heat,0,0,0
1,2047,2,High,Heat,0,0,0
1,2048,2,High,Heat,0,0,0
1,2049,2,High,Heat,0,0,0
1,2050,2,High,Heat,0,0,0
1,2051,2,High,Heat,0,0,0
1,2052,2,High,Heat,0,0,0
1,2053,2,High,Heat,0,0,0
1,2054,2,High,Heat,0,0,0
1,2055,2,High,Heat,0,0,0
1,2056,2,High,Heat,0,0,0
1,2057,2,High,Heat,0,0,0
1,2058,2,High,Heat,0,0,0
1,2059,2,High,Heat,0,0,0
1,2060,2,High,Heat,0,0,0
1,2061,2,High,Heat,0,0,0
1,2062,2,High,Heat,0,0,0
1,2063,2,High,Heat,0,0,0
1,2064,2,High,Heat,0,0,0
1,2065,2,High,Heat,0,0,0
1,2066,2,High,Heat,0,0,0
1,2067,2,High,Heat,0,0,0
1,2068,2,High,Heat,0,0,0
1,2069,2,High,Heat,0,0,0
1,2070,2,High,Heat,0,0,0
1,2071,2,High,Heat,0,0,0
1,2072,2,High,Heat,0,0,0
1,2073,2,High,Heat,0,0,0
1,2074,2,High,Heat,0,0,0
1,2075,2,High,Heat,0,0,0
1,2076,2,High,Heat,0,0,0
1,2077,2,High,Heat,0,0,0
1,2078,2,High,Heat,0,0,0
1,2079,2,High,Heat,0,0,0
1,2080,2,High,Heat,0,0,0
1,2081,2,High,Heat,0,0,0
1,2082,2,High,Heat,0,0,0
1,2083,2,High,Heat,0,0,0
1,2084,2,High,Heat,0,0,0
1,2085,2,High,Heat,0,0,0
1,2086,2,High,Heat,0,0,0
1,2087,2,High,Heat,0,0,0
1,2088,2,High,Heat,0,0,0
1,2089,2,High,Heat,0,0,0
1,2090,2,High,Heat,0,0,0
1,2091,2,High,Heat,0,0,0
1,2092,2,High,Heat,0,0,0
1,2093,2,High,Heat,0,0,0
1,2094,2,High,Heat,0,0,0
1,2095,2,High,Heat,0,0,0
1,2096,2,High,Heat,0,0,0
1,2097,2,High,Heat,0,0,0
1,2098,2,High,Heat,0,0,0
1,2099,2,High,Heat,0,0,0
1,2100,2,High,Heat,0,0,0
1,2101,2,High,Heat,0,0,0
1,2102,2,High,Heat,0,0,0
1,2103,2,High,Heat,0,0,0
1,2104,2,High,Heat,0,0,0
1,2105,2,High,Heat,0,0,0
1,2106,2,High,Heat,0,0,0
1,2107,2,High,Heat,0,0,0
1,2108,2,High,Heat,0,0,0
1,2109,2,High,Heat,0,0,0
1,2110,2,High,Heat,0,0,0
1,2111,2,High,Heat,0,0,0
1,2112,2,High,Heat,0,0,0
1,2113,2,High,Heat,0,0,0
1,2114,2,High,Heat,0,0,0
1,2115,2,High,Heat,0,0,0
1,2116,2,High,Heat,0,0,0
1,2117,2,High,Heat,0,0,0
1,2118,2,High,Heat,0,0,0
1,2119,2,High,Heat,0,0,0
1,2120,2,High,Heat,0,0,0
1,2121,2,High,Heat,0,0,0
1,2122,2,High,Heat,0,0,0
1,2123,2,High,Heat,0,0,0
1,2124,2,High,Heat,0,0,0
1,2125,2,High,Heat,0,0,0
1,2126,2,High,Heat,0,0,0
1,2127,2,High,Heat,0,0,0
1,2128,2,High,Heat,0,0,0
1,2129,2,High,Heat,0,0,0
1,2130,2,High,Heat,0,0,0
1,2131,2,High,Heat,0,0,0
1,2132,2,High,Heat,0,0,0
1,2133,2,High,Heat,0,0,0
1,2134,2,High,Heat,0,0,0
1,2135,2,High,Heat,0,0,0
1,2136,2,High,Heat,0,0,0
1,2137,2,High,Heat,0,0,0
1,2138,2,High,Heat,0,0,0
1,2139,2,High,Heat,0,0,0
1,2140,2,High,Heat,0,0,0
1,2141,2,High,Heat,0,0,0
1,2142,2,High,Heat,0,0,0
1,2143,2,High,Heat,0,0,0
1,2144,2,High,Heat,0,0,0
1,2145,2,High,Heat,0,0,0
1,2146,2,High,Heat,0,0,0
1,2147,2,High,Heat,0,0,0
1,2148,2,High,Heat,0,0,0
1,2149,2,High,Heat,0,0,0
1,2150,2,High,Heat,0,0,0
2,2020,2,High,Heat,0.033,0,0
2,2021,2,High,Heat,0.0335,0,0
2,2022,2,High,Heat,0.034,0,0
2,2023,2,High,Heat,0.0345,0,0
2,2024,2,High,Heat,0.035,0,0
2,2025,2,High,Heat,0.0355,0,0
2,2026,2,High,Heat,0.036,0,0
2,2027,2,High,Heat,0.0365,0,0
2,2028,2,High,Heat,0.037,0,0
2,2029,2,High,Heat,0.0375,0,0
2,2030,2,High,Heat,0.038,0,0
2,2031,2,High,Heat,0.0386,0,0
2,2032,2,High,Heat,0.0392,0,0
2,2033,2,High,Heat,0.0398,0,0
2,2034,2,High,Heat,0.0404,0,0
2,2035,2,High,Heat,0.041,0,0
2,2036,2,High,Heat,0.0416,0,0
2,2037,2,High,Heat,0.0422,0,0
2,2038,2,High,Heat,0.0428,0,0
2,2039,2,High,Heat,0.0434,0,0
2,2040,2,High,Heat,0.044,0,0
2,2041,2,High,Heat,0.0446,0,0
2,2042,2,High,Heat,0.0452,0,0
2,2043,2,High,Heat,0.0458,0,0
2,2044,2,High,Heat,0.0464,0,0
2,2045,2,High,Heat,0.047,0,0
2,2046,2,High,Heat,0.0476,0,0
2,2047,2,High,Heat,0.0482,0,0
2,2048,2,High,Heat,0.0488,0,0
2,2049,2,High,Heat,0.0494,0,0
2,2050,2,High,Heat,0.05,0,0
2,2051,2,High,Heat,0.0506,0,0
2,2052,2,High,Heat,0.0512,0,0
2,2053,2,High,Heat,0.0518,0,0
2,2054,2,High,Heat,0.0524,0,0
2,2055,2,High,Heat,0.053,0,0
2,2056,2,High,Heat,0.0536,0,0
2,2057,2,High,Heat,0.0542,0,0
2,2058,2,High,Heat,0.0548,0,0
2,2059,2,High,Heat,0.0554,0,0
2,2060,2,High,Heat,0.056,0,0
2,2061,2,High,Heat,0.0566,0,0
2,2062,2,High,Heat,0.0572,0,0
2,2063,2,High,Heat,0.0578,0,0
2,2064,2,High,Heat,0.0584,0,0
2,2065,2,High,Heat,0.059,0,0
2,2066,2,High,Heat,0.0596,0,0
2,2067,2,High,Heat,0.0602,0,0
2,2068,2,High,Heat,0.0608,0,0
2,2069,2,High,Heat,0.0614,0,0
2,2070,2,High,Heat,0.062,0,0
2,2071,2,High,Heat,0.0626,0,0
2,2072,2,High,Heat,0.0632,0,0
2,2073,2,High,Heat,0.0638,0,0
2,2074,2,High,Heat,0.0644,0,0
2,2075,2,High,Heat,0.065,0,0
2,2076,2,High,Heat,0.0656,0,0
2,2077,2,High,Heat,0.0662,0,0
2,2078,2,High,Heat,0.0668,0,0
2,2079,2,High,Heat,0.0674,0,0
2,2080,2,High,Heat,0.068,0,0
2,2081,2,High,Heat,0.0686,0,0
2,2082,2,High,Heat,0.0692,0,0
2,2083,2,High,Heat,0.0698,0,0
2,2084,2,High,Heat,0.0704,0,0
2,2085,2,High,Heat,0.071,0,0
2,2086,2,High,Heat,0.0716,0,0
2,2087,2,High,Heat,0.0722,0,0
2,2088,2,High,Heat,0.0728,0,0
2,2089,2,High,Heat,0.0734,0,0
2,2090,2,High,Heat,0.074,0,0
2,2091,2,High,Heat,0.0745,0,0
2,2092,2,High,Heat,0.075,0,0
2,2093,2,High,Heat,0.0755,0,0
2,2094,2,High,Heat,0.076,0,0
2,2095,2,High,Heat,0.0765,0,0
2,2096,2,High,Heat,0.077,0,0
2,2097,2,High,Heat,0.0775,0,0
2,2098,2,High,Heat,0.078,0,0
2,2099,2,High,Heat,0.0785,0,0
2,2100,2,High,Heat,0.079,0,0
2,2101,2,High,Heat,0.0795,0,0
2,2102,2,High,Heat,0.08,0,0
2,2103,2,High,Heat,0.0805,0,0
2,2104,2,High,Heat,0.081,0,0
2,2105,2,High,Heat,0.0815,0,0
2,2106,2,High,Heat,0.082,0,0
2,2107,2,High,Heat,0.0825,0,0
2,2108,2,High,Heat,0.083,0,0
2,2109,2,High,Heat,0.0835,0,0
2,2110,2,High,Heat,0.084,0,0
2,2111,2,High,Heat,0.0846,0,0
2,2112,2,High,Heat,0.0852,0,0
2,2113,2,High,Heat,0.0858,0,0
2,2114,2,High,Heat,0.0864,0,0
2,2115,2,High,Heat,0.087,0,0
2,2116,2,High,Heat,0.0876,0,0
2,2117,2,High,Heat,0.0882,0,0
2,2118,2,High,Heat,0.0888,0,0
2,2119,2,High,Heat,0.0894,0,0
2,2120,2,High,Heat,0.09,0,0
2,2121,2,High,Heat,0.0906,0,0
2,2122,2,High,Heat,0.0912,0,0
2,2123,2,High,Heat,0.0918,0,0
2,2124,2,High,Heat,0.0924,0,0
2,2125,2,High,Heat,0.093,0,0
2,2126,2,High,Heat,0.0936,0,0
2,2127,2,High,Heat,0.0942,0,0
2,2128,2,High,Heat,0.0948,0,0
2,2129,2,High,Heat,0.0954,0,0
2,2130,2,High,Heat,0.096,0,0
2,2131,2,High,Heat,0.0966,0,0
2,2132,2,High,Heat,0.0972,0,0
2,2133,2,High,Heat,0.0978,0,0
2,2134,2,High,Heat,0.0984,0,0
2,2135,2,High,Heat,0.099,0,0
2,2136,2,High,Heat,0.0996,0,0
2,2137,2,High,Heat,0.1002,0,0
2,2138,2,High,Heat,0.1008,0,0
2,2139,2,High,Heat,0.1014,0,0
2,2140,2,High,Heat,0.102,0,0
2,2141,2,High,Heat,0.1026,0,0
2,2142,2,High,Heat,0.1032,0,0
2,2143,2,High,Heat,0.1038,0,0
2,2144,2,High,Heat,0.1044,0,0
2,2145,2,High,Heat,0.105,0,0
2,2146,2,High,Heat,0.1056,0,0
2,2147,2,High,Heat,0.1062,0,0
2,2148,2,High,Heat,0.1068,0,0
2,2149,2,High,Heat,0.1074,0,0
2,2150,2,High,Heat,0.108,0,0
3,2020,2,High,Heat,0,0,0
3,2021,2,High,Heat,0,0,0
3,2022,2,High,Heat,0,0,0
3,2023,2,High,Heat,0,0,0
3,2024,2,High,Heat,0,0,0
3,2025,2,High,Heat,0,0,0
3,2026,2,High,Heat,0,0,0
3,2027,2,High,Heat,0,0,0
3,2028,2,High,Heat,0,0,0
3,2029,2,High,Heat,0,0,0
3,2030,2,High,Heat,0,0,0
3,2031,2,High,Heat,0,0,0
3,2032,2,High,Heat,0,0,0
3,2033,2,High,Heat,0,0,0
3,2034,2,High,Heat,0,0,0
3,2035,2,High,Heat,0,0,0
3,2036,2,High,Heat,0,0,0
3,2037,2,High,Heat,0,0,0
3,2038,2,High,Heat,0,0,0
3,2039,2,High,Heat,0,0,0
3,2040,2,High,Heat,0,0,0
3,2041,2,High,Heat,0,0,0
3,2042,2,High,Heat,0,0,0
3,2043,2,High,Heat,0,0,0
3,2044,2,High,Heat,0,0,0
3,2045,2,High,Heat,0,0,0
3,2046,2,High,Heat,0,0,0
3,2047,2,High,Heat,0,0,0
3,2048,2,High,Heat,0,0,0
3,2049,2,High,Heat,0,0,0
3,2050,2,High,Heat,0,0,0
3,2051,2,High,Heat,0,0,0
3,2052,2,High,Heat,0,0,0
3,2053,2,High,Heat,0,0,0
3,2054,2,High,Heat,0,0,0
3,2055,2,High,Heat,0,0,0
3,2056,2,High,Heat,0,0,0
3,2057,2,High,Heat,0,0,0
3,2058,2,High,Heat,0,0,0
3,2059,2,High,Heat,0,0,0
3,2060,2,High,Heat,0,0,0
3,2061,2,High,Heat,0,0,0
3,2062,2,High,Heat,0,0,0
3,2063,2,High,Heat,0,0,0
3,2064,2,High,Heat,0,0,0
3,2065,2,High,Heat,0,0,0
3,2066,2,High,Heat,0,0,0
3,2067,2,High,Heat,0,0,0
3,2068,2,High,Heat,0,0,0
3,2069,2,High,Heat,0,0,0
3,2070,2,High,Heat,0,0,0
3,2071,2,High,Heat,0,0,0
3,2072,2,High,Heat,0,0,0
3,2073,2,High,Heat,0,0,0
3,2074,2,High,Heat,0,0,0
3,2075,2,High,Heat,0,0,0
3,2076,2,High,Heat,0,0,0
3,2077,2,High,Heat,0,0,0
3,2078,2,High,Heat,0,0,0
3,2079,2,High,Heat,0,0,0
3,2080,2,High,Heat,0,0,0
3,2081,2,High,Heat,0,0,0
3,2082,2,High,Heat,0,0,0
3,2083,2,High,Heat,0,0,0
3,2084,2,High,Heat,0,0,0
3,2085,2,High,Heat,0,0,0
3,2086,2,High,Heat,0,0,0
3,2087,2,High,Heat,0,0,0
3,2088,2,High,Heat,0,0,0
3,2089,2,High,Heat,0,0,0
3,2090,2,High,Heat,0,0,0
3,2091,2,High,Heat,0,0,0
3,2092,2,High,Heat,0,0,0
3,2093,2,High,Heat,0,0,0
3,2094,2,High,Heat,0,0,0
3,2095,2,High,Heat,0,0,0
3,2096,2,High,Heat,0,0,0
3,2097,2,High,Heat,0,0,0
3,2098,2,High,Heat,0,0,0
3,2099,2,High,Heat,0,0,0
3,2100,2,High,Heat,0,0,0
3,2101,2,High,Heat,0,0,0
3,2102,2,High,Heat,0,0,0
3,2103,2,High,Heat,0,0,0
3,2104,2,High,Heat,0,0,0
3,2105,2,High,Heat,0,0,0
3,2106,2,High,Heat,0,0,0
3,2107,2,High,Heat,0,0,0
3,2108,2,High,Heat,0,0,0
3,2109,2,High,Heat,0,0,0
3,2110,2,High,Heat,0,0,0
3,2111,2,High,Heat,0,0,0
3,2112,2,High,Heat,0,0,0
3,2113,2,High,Heat,0,0,0
3,2114,2,High,Heat,0,0,0
3,2115,2,High,Heat,0,0,0
3,2116,2,High,Heat,0,0,0
3,2117,2,High,Heat,0,0,0
3,2118,2,High,Heat,0,0,0
3,2119,2,High,Heat,0,0,0
3,2120,2,High,Heat,0,0,0
3,2121,2,High,Heat,0,0,0
3,2122,2,High,Heat,0,0,0
3,2123,2,High,Heat,0,0,0
3,2124,2,High,Heat,0,0,0
3,2125,2,High,Heat,0,0,0
3,2126,2,High,Heat,0,0,0
3,2127,2,High,Heat,0,0,0
3,2128,2,High,Heat,0,0,0
3,2129,2,High,Heat,0,0,0
3,2130,2,High,Heat,0,0,0
3,2131,2,High,Heat,0,0,0
3,2132,2,High,Heat,0,0,0
3,2133,2,High,Heat,0,0,0
3,2134,2,High,Heat,0,0,0
3,2135,2,High,Heat,0,0,0
3,2136,2,High,Heat,0,0,0
3,2137,2,High,Heat,0,0,0
3,2138,2,High,Heat,0,0,0
3,2139,2,High,Heat,0,0,0
3,2140,2,High,Heat,0,0,0
3,2141,2,High,Heat,0,0,0
3,2142,2,High,Heat,0,0,0
3,2143,2,High,Heat,0,0,0
3,2144,2,High,Heat,0,0,0
3,2145,2,High,Heat,0,0,0
3,2146,2,High,Heat,0,0,0
3,2147,2,High,Heat,0,0,0
3,2148,2,High,Heat,0,0,0
3,2149,2,High,Heat,0,0,0
3,2150,2,High,Heat,0,0,0
4,2020,2,High,Heat,0,0,0
4,2021,2,High,Heat,0,0,0
4,2022,2,High,Heat,0,0,0
4,2023,2,High,Heat,0,0,0
4,2024,2,High,Heat,0,0,0
4,2025,2,High,Heat,0,0,0
4,2026,2,High,Heat,0,0,0
4,2027,2,High,Heat,0,0,0
4,2028,2,High,Heat,0,0,0
4,2029,2,High,Heat,0,0,0
4,2030,2,High,Heat,0,0,0
4,2031,2,High,Heat,0,0,0
4,2032,2,High,Heat,0,0,0
4,2033,2,High,Heat,0,0,0
4,2034,2,High,Heat,0,0,0
4,2035,2,High,Heat,0,0,0
4,2036,2,High,Heat,0,0,0
4,2037,2,High,Heat,0,0,0
4,2038,2,High,Heat,0,0,0
4,2039,2,High,Heat,0,0,0
4,2040,2,High,Heat,0,0,0
4,2041,2,High,Heat,0,0,0
4,2042,2,High,Heat,0,0,0
4,2043,2,High,Heat,0,0,0
4,2044,2,High,Heat,0,0,0
4,2045,2,High,Heat,0,0,0
4,2046,2,High,Heat,0,0,0
4,2047,2,High,Heat,0,0,0
4,2048,2,High,Heat,0,0,0
4,2049,2,High,Heat,0,0,0
4,2050,2,High,Heat,0,0,0
4,2051,2,High,Heat,0,0,0
4,2052,2,High,Heat,0,0,0
4,2053,2,High,Heat,0,0,0
4,2054,2,High,Heat,0,0,0
4,2055,2,High,Heat,0,0,0
4,2056,2,High,Heat,0,0,0
4,2057,2,High,Heat,0,0,0
4,2058,2,High,Heat,0,0,0
4,2059,2,High,Heat,0,0,0
4,2060,2,High,Heat,0,0,0
4,2061,2,High,Heat,0,0,0
4,2062,2,High,Heat,0,0,0
4,2063,2,High,Heat,0,0,0
4,2064,2,High,Heat,0,0,0
4,2065,2,High,Heat,0,0,0
4,2066,2,High,Heat,0,0,0
4,2067,2,High,Heat,0,0,0
4,2068,2,High,Heat,0,0,0
4,2069,2,High,Heat,0,0,0
4,2070,2,High,Heat,0,0,0
4,2071,2,High,Heat,0,0,0
4,2072,2,High,Heat,0,0,0
4,2073,2,High,Heat,0,0,0
4,2074,2,High,Heat,0,0,0
4,2075,2,High,Heat,0,0,0
4,2076,2,High,Heat,0,0,0
4,2077,2,High,Heat,0,0,0
4,2078,2,High,Heat,0,0,0
4,2079,2,High,Heat,0,0,0
4,2080,2,High,Heat,0,0,0
4,2081,2,High,Heat,0,0,0
4,2082,2,High,Heat,0,0,0
4,2083,2,High,Heat,0,0,0
4,2084,2,High,Heat,0,0,0
4,2085,2,High,Heat,0,0,0
4,2086,2,High,Heat,0,0,0
4,2087,2,High,Heat,0,0,0
4,2088,2,High,Heat,0,0,0
4,2089,2,High,Heat,0,0,0
4,2090,2,High,Heat,0,0,0
4,2091,2,High,Heat,0,0,0
4,2092,2,High,Heat,0,0,0
4,2093,2,High,Heat,0,0,0
4,2094,2,High,Heat,0,0,0
4,2095,2,High,Heat,0,0,0
4,2096,2,High,Heat,0,0,0
4,2097,2,High,Heat,0,0,0
4,2098,2,High,Heat,0,0,0
4,2099,2,High,Heat,0,0,0
4,2100,2,High,Heat,0,0,0
4,2101,2,High,Heat,0,0,0
4,2102,2,High,Heat,0,0,0
4,2103,2,High,Heat,0,0,0
4,2104,2,High,Heat,0,0,0
4,2105,2,High,Heat,0,0,0
4,2106,2,High,Heat,0,0,0
4,2107,2,High,Heat,0,0,0
4,2108,2,High,Heat,0,0,0
4,2109,2,High,Heat,0,0,0
4,2110,2,High,Heat,0,0,0
4,2111,2,High,Heat,0,0,0
4,2112,2,High,Heat,0,0,0
4,2113,2,High,Heat,0,0,0
4,2114,2,High,Heat,0,0,0
4,2115,2,High,Heat,0,0,0
4,2116,2,High,Heat,0,0,0
4,2117,2,High,Heat,0,0,0
4,2118,2,High,Heat,0,0,0
4,2119,2,High,Heat,0,0,0
4,2120,2,High,Heat,0,0,0
4,2121,2,High,Heat,0,0,0
4,2122,2,High,Heat,0,0,0
4,2123,2,High,Heat,0,0,0
4,2124,2,High,Heat,0,0,0
4,2125,2,High,Heat,0,0,0
4,2126,2,High,Heat,0,0,0
4,2127,2,High,Heat,0,0,0
4,2128,2,High,Heat,0,0,0
4,2129,2,High,Heat,0,0,0
4,2130,2,High,Heat,0,0,0
4,2131,2,High,Heat,0,0,0
4,2132,2,High,Heat,0,0,0
4,2133,2,High,Heat,0,0,0
4,2134,2,High,Heat,0,0,0
4,2135,2,High,Heat,0,0,0
4,2136,2,High,Heat,0,0,0
4,2137,2,High,Heat,0,0,0
4,2138,2,High,Heat,0,0,0
4,2139,2,High,Heat,0,0,0
4,2140,2,High,Heat,0,0,0
4,2141,2,High,Heat,0,0,0
4,2142,2,High,Heat,0,0,0
4,2143,2,High,Heat,0,0,0
4,2144,2,High,Heat,0,0,0
4,2145,2,High,Heat,0,0,0
4,2146,2,High,Heat,0,0,0
4,2147,2,High,Heat,0,0,0
4,2148,2,High,Heat,0,0,0
4,2149,2,High,Heat,0,0,0
4,2150,2,High,Heat,0,0,0
5,2020,2,High,Heat,0.033,0,0
5,2021,2,High,Heat,0.0335,0,0
5,2022,2,High,Heat,0.034,0,0
5,2023,2,High,Heat,0.0345,0,0
5,2024,2,High,Heat,0.035,0,0
5,2025,2,High,Heat,0.0355,0,0
5,2026,2,High,Heat,0.036,0,0
5,2027,2,High,Heat,0.0365,0,0
5,2028,2,High,Heat,0.037,0,0
5,2029,2,High,Heat,0.0375,0,0
5,2030,2,High,Heat,0.038,0,0
5,2031,2,High,Heat,0.0386,0,0
5,2032,2,High,Heat,0.0392,0,0
5,2033,2,High,Heat,0.0398,0,0
5,2034,2,High,Heat,0.0404,0,0
5,2035,2,High,Heat,0.041,0,0
5,2036,2,High,Heat,0.0416,0,0
5,2037,2,High,Heat,0.0422,0,0
5,2038,2,High,Heat,0.0428,0,0
5,2039,2,High,Heat,0.0434,0,0
5,2040,2,High,Heat,0.044,0,0
5,2041,2,High,Heat,0.0446,0,0
5,2042,2,High,Heat,0.0452,0,0
5,2043,2,High,Heat,0.0458,0,0
5,2044,2,High,Heat,0.0464,0,0
5,2045,2,High,Heat,0.047,0,0
5,2046,2,High,Heat,0.0476,0,0
5,2047,2,High,Heat,0.0482,0,0
5,2048,2,High,Heat,0.0488,0,0
5,2049,2,High,Heat,0.0494,0,0
5,2050,2,High,Heat,0.05,0,0
5,2051,2,High,Heat,0.0506,0,0
5,2052,2,High,Heat,0.0512,0,0
5,2053,2,High,Heat,0.0518,0,0
5,2054,2,High,Heat,0.0524,0,0
5,2055,2,High,Heat,0.053,0,0
5,2056,2,High,Heat,0.0536,0,0
5,2057,2,High,Heat,0.0542,0,0
5,2058,2,High,Heat,0.0548,0,0
5,2059,2,High,Heat,0.0554,0,0
5,2060,2,High,Heat,0.056,0,0
5,2061,2,High,Heat,0.0566,0,0
5,2062,2,High,Heat,0.0572,0,0
5,2063,2,High,Heat,0.0578,0,0
5,2064,2,High,Heat,0.0584,0,0
5,2065,2,High,Heat,0.059,0,0
5,2066,2,High,Heat,0.0596,0,0
5,2067,2,High,Heat,0.0602,0,0
5,2068,2,High,Heat,0.0608,0,0
5,2069,2,High,Heat,0.0614,0,0
5,2070,2,High,Heat,0.062,0,0
5,2071,2,High,Heat,0.0626,0,0
5,2072,2,High,Heat,0.0632,0,0
5,2073,2,High,Heat,0.0638,0,0
5,2074,2,High,Heat,0.0644,0,0
5,2075,2,High,Heat,0.065,0,0
5,2076,2,High,Heat,0.0656,0,0
5,2077,2,High,Heat,0.0662,0,0
5,2078,2,High,Heat,0.0668,0,0
5,2079,2,High,Heat,0.0674,0,0
5,2080,2,High,Heat,0.068,0,0
5,2081,2,High,Heat,0.0686,0,0
5,2082,2,High,Heat,0.0692,0,0
5,2083,2,High,Heat,0.0698,0,0
5,2084,2,High,Heat,0.0704,0,0
5,2085,2,High,Heat,0.071,0,0
5,2086,2,High,Heat,0.0716,0,0
5,2087,2,High,Heat,0.0722,0,0
5,2088,2,High,Heat,0.0728,0,0
5,2089,2,High,Heat,0.0734,0,0
