Year,Quarter,Region,Low Emissions,Medium Emissions,High Emissions,Very High Emissions
2032,4,6,"$348,931.60","$441,064.36","$456,605.59","$447,267.17"
2033,1,1,"$1,823,094.82","$1,818,026.73","$1,882,882.19","$1,884,567.54"
2033,1,2,"$3,262,726.34","$3,719,213.81","$3,182,485.74","$3,608,544.03"
2033,1,3,"$617,939.37","$613,865.33","$614,888.41","$617,897.87"
2033,1,4,"$207,042.40","$225,235.49","$229,037.47","$237,977.90"
2033,1,5,"$2,371,669.23","$1,864,574.77","$2,411,026.03","$1,900,923.45"
2033,1,6,"$2,553,496.95","$3,189,344.82","$3,571,102.57","$2,958,219.51"
2033,2,1,"$1,739,511.70","$1,736,807.68","$1,788,226.79","$1,865,050.76"
2033,2,2,"$4,030,920.67","$4,851,022.07","$3,993,066.67","$4,754,190.00"
2033,2,3,"$943,763.38","$957,772.84","$961,966.48","$989,280.28"
2033,2,4,"$408,955.18","$386,889.00","$417,031.08","$428,992.83"
2033,2,5,"$3,297,480.19","$2,208,094.95","$3,594,824.65","$4,061,171.30"
2033,2,6,"$2,892,274.33","$4,414,345.17","$4,704,867.83","$3,524,660.91"
2033,3,1,"$56,433,845.81","$52,597,247.15","$42,461,810.48","$43,940,436.82"
2033,3,2,"$22,650,834.77","$23,922,303.57","$26,811,677.56","$29,134,935.33"
2033,3,3,"$18,788,610.57","$11,961,400.50","$16,910,137.63","$14,089,966.00"
2033,3,4,"$14,990,739.17","$15,868,674.57","$18,232,174.33","$17,618,658.06"
2033,3,5,"$27,212,030.29","$21,258,784.92","$24,685,946.65","$16,465,796.48"
2033,3,6,"$30,295,147.51","$22,734,711.99","$37,000,301.63","$34,487,815.25"
2033,4,1,"$2,934,368.66","$2,785,203.71","$3,073,449.83","$3,197,883.20"
2033,4,2,"$3,279,411.24","$3,184,934.23","$3,238,386.83","$3,482,466.59"
2033,4,3,"$2,046,653.82","$2,072,672.02","$2,286,891.02","$2,249,950.74"
2033,4,4,"$518,735.01","$485,219.25","$544,567.54","$554,172.78"
2033,4,5,"$473,170.23","$494,951.70","$511,662.11","$526,935.07"
2033,4,6,"$403,780.62","$384,210.19","$407,841.62","$419,084.91"
2034,1,1,"$1,808,095.05","$1,850,067.21","$1,862,489.08","$1,899,285.13"
2034,1,2,"$3,698,484.43","$3,253,593.92","$3,039,882.34","$3,894,569.18"
2034,1,3,"$600,954.32","$605,759.75","$612,178.72","$616,464.82"
2034,1,4,"$230,544.86","$226,908.24","$237,218.13","$238,000.32"
2034,1,5,"$1,751,559.35","$2,595,964.05","$2,361,529.06","$2,609,864.04"
2034,1,6,"$2,808,895.62","$2,400,999.85","$3,090,802.93","$3,366,920.14"
2034,2,1,"$1,700,665.92","$1,811,483.81","$1,871,868.66","$1,983,681.01"
2034,2,2,"$5,570,701.88","$3,625,596.84","$5,593,535.80","$4,474,137.63"
2034,2,3,"$942,437.17","$954,543.98","$974,162.19","$998,618.44"
2034,2,4,"$398,859.49","$393,554.72","$437,817.67","$438,270.94"
2034,2,5,"$2,759,629.53","$3,314,223.94","$2,803,910.16","$3,333,633.21"
2034,2,6,"$3,657,512.93","$3,226,244.75","$3,300,986.78","$3,902,560.83"
2034,3,1,"$38,989,103.51","$39,691,769.04","$46,044,041.45","$55,377,503.37"
2034,3,2,"$30,676,581.52","$28,633,107.92","$33,655,573.35","$25,197,277.28"
2034,3,3,"$12,565,980.65","$12,386,898.78","$14,982,376.06","$11,698,771.14"
2034,3,4,"$17,344,490.69","$17,240,140.04","$20,593,673.11","$20,714,440.47"
2034,3,5,"$25,474,951.06","$21,375,040.62","$20,379,254.82","$26,166,374.71"
2034,3,6,"$22,855,887.63","$30,514,879.76","$28,039,956.85","$30,503,815.23"
2034,4,1,"$2,991,774.69","$2,878,594.10","$3,180,663.45","$3,188,764.36"
2034,4,2,"$3,084,002.47","$3,241,540.20","$3,371,348.84","$3,370,008.86"
2034,4,3,"$1,988,063.84","$2,209,298.18","$2,167,534.72","$2,180,474.70"
2034,4,4,"$510,574.89","$536,137.74","$552,201.57","$542,762.73"
2034,4,5,"$522,584.23","$537,020.33","$482,068.86","$526,489.82"
2034,4,6,"$419,928.92","$353,511.54","$407,304.96","$394,272.45"
2035,1,1,"$1,775,731.09","$1,842,527.02","$1,930,580.92","$2,002,798.40"
2035,1,2,"$3,654,865.29","$3,856,696.08","$4,015,173.83","$3,432,034.79"
2035,1,3,"$606,243.09","$605,247.63","$624,566.30","$636,155.82"
2035,1,4,"$201,757.36","$214,565.41","$240,313.60","$249,552.86"
2035,1,5,"$2,300,375.93","$2,174,831.92","$2,406,299.69","$2,169,300.59"
2035,1,6,"$2,221,571.30","$3,775,283.09","$2,000,694.82","$3,656,168.59"
2035,2,1,"$1,749,617.26","$1,770,645.45","$1,852,187.14","$1,852,885.22"
2035,2,2,"$3,964,304.98","$4,815,153.16","$4,192,593.88","$4,786,028.28"
2035,2,3,"$946,188.58","$965,862.27","$981,026.79","$1,015,952.32"
2035,2,4,"$404,098.81","$422,673.18","$432,582.43","$445,885.42"
2035,2,5,"$2,736,663.42","$2,322,590.94","$3,323,802.99","$3,421,964.17"
2035,2,6,"$3,113,961.02","$3,231,653.57","$4,279,930.75","$4,021,237.94"
2035,3,1,"$34,771,623.51","$53,735,448.54","$62,612,998.01","$67,555,449.85"
2035,3,2,"$34,054,015.53","$28,077,812.22","$25,291,982.13","$30,329,900.72"
2035,3,3,"$10,091,293.71","$12,167,153.90","$13,142,240.82","$14,211,246.77"
2035,3,4,"$16,624,311.95","$23,565,183.76","$13,723,342.06","$17,186,064.12"
2035,3,5,"$20,208,182.57","$17,339,846.79","$14,093,316.58","$26,460,308.11"
2035,3,6,"$20,935,242.12","$27,051,651.10","$21,368,599.00","$41,517,323.84"
2035,4,1,"$2,911,212.63","$3,045,503.43","$3,001,724.02","$3,360,174.82"
2035,4,2,"$3,459,088.22","$3,232,421.62","$3,451,814.81","$3,410,113.56"
2035,4,3,"$2,117,355.55","$2,033,271.30","$2,087,999.64","$2,372,447.88"
2035,4,4,"$531,590.94","$548,231.62","$569,018.88","$567,531.03"
2035,4,5,"$514,299.95","$495,262.50","$507,666.62","$566,715.71"
2035,4,6,"$409,724.03","$423,928.75","$409,636.45","$432,072.10"
2036,1,1,"$1,836,023.10","$1,857,476.90","$1,832,490.85","$1,955,243.67"
2036,1,2,"$4,271,493.68","$3,788,342.27","$3,255,268.41","$4,463,673.82"
2036,1,3,"$609,059.49","$623,012.43","$619,865.40","$631,845.79"
2036,1,4,"$216,756.64","$218,736.64","$244,543.01","$233,933.70"
2036,1,5,"$1,966,806.72","$2,110,530.94","$2,039,308.63","$2,581,887.43"
2036,1,6,"$3,836,972.60","$2,760,455.46","$2,973,303.98","$3,334,893.52"
2036,2,1,"$1,807,119.95","$1,790,350.14","$1,870,856.24","$1,842,545.49"
2036,2,2,"$4,978,587.73","$4,280,687.12","$4,534,841.11","$5,309,973.81"
2036,2,3,"$944,424.82","$965,045.99","$992,022.34","$1,020,566.58"
2036,2,4,"$390,227.17","$411,047.94","$429,467.48","$438,744.48"
2036,2,5,"$4,330,496.45","$2,672,486.49","$2,628,232.83","$2,677,648.69"
2036,2,6,"$3,105,533.62","$4,093,750.99","$3,410,760.80","$3,929,061.44"
2036,3,1,"$41,514,101.48","$55,982,313.55","$52,327,487.61","$52,629,337.91"
2036,3,2,"$25,039,777.29","$30,108,666.06","$26,000,898.37","$26,438,271.07"
2036,3,3,"$12,095,057.11","$9,048,063.13","$11,484,265.06","$12,590,319.98"
2036,3,4,"$12,734,938.08","$12,586,989.42","$21,886,192.12","$18,890,318.05"
2036,3,5,"$23,380,936.53","$24,673,444.51","$22,412,294.90","$17,230,210.32"
2036,3,6,"$31,677,792.83","$34,860,292.93","$34,623,792.62","$28,252,795.96"
2036,4,1,"$2,916,584.86","$3,097,535.81","$3,129,813.35","$3,013,144.34"
2036,4,2,"$3,223,632.49","$2,996,189.83","$3,570,558.08","$3,541,421.22"
2036,4,3,"$2,087,270.39","$2,089,994.72","$2,251,018.71","$2,207,754.83"
2036,4,4,"$538,089.44","$534,340.79","$525,069.28","$606,242.90"
2036,4,5,"$474,567.21","$457,916.74","$492,450.22","$537,731.65"
2036,4,6,"$374,195.77","$423,337.39","$420,805.52","$479,781.63"
2037,1,1,"$1,806,478.35","$1,849,394.50","$1,926,297.62","$1,960,870.44"
2037,1,2,"$3,726,485.53","$3,363,039.77","$3,823,583.98","$3,205,889.81"
2037,1,3,"$615,579.04","$614,646.45","$620,927.10","$624,114.59"
2037,1,4,"$216,915.53","$210,324.16","$233,110.37","$255,566.16"
2037,1,5,"$1,869,116.02","$3,190,177.40","$1,860,917.10","$2,520,681.94"
2037,1,6,"$3,006,175.72","$3,662,051.75","$2,871,554.54","$4,103,999.97"
2037,2,1,"$1,805,326.70","$1,793,819.48","$1,824,183.00","$1,961,436.24"
2037,2,2,"$4,366,329.82","$4,164,304.80","$5,172,676.33","$4,438,309.85"
2037,2,3,"$949,519.56","$973,664.02","$1,002,108.67","$1,028,009.53"
2037,2,4,"$402,145.43","$409,874.59","$428,054.83","$447,351.26"
2037,2,5,"$2,107,472.94","$2,259,085.48","$3,285,120.39","$2,808,789.21"
2037,2,6,"$4,475,205.90","$4,384,141.56","$4,729,959.45","$4,837,420.69"
2037,3,1,"$45,930,448.71","$56,036,147.68","$48,350,491.31","$59,056,935.38"
2037,3,2,"$26,622,379.00","$27,221,577.10","$28,157,466.71","$27,528,114.37"
2037,3,3,"$10,278,045.63","$12,934,174.02","$11,591,078.50","$16,014,133.22"
2037,3,4,"$17,045,421.56","$16,934,722.94","$22,390,129.29","$19,693,236.48"
2037,3,5,"$28,521,368.43","$19,206,730.75","$25,331,944.97","$24,079,535.50"
2037,3,6,"$31,337,906.95","$27,689,372.50","$35,120,166.37","$31,620,794.67"
2037,4,1,"$2,970,427.07","$3,053,326.00","$2,919,098.31","$3,444,671.92"
2037,4,2,"$3,421,210.08","$3,346,817.84","$3,657,975.21","$3,614,899.61"
2037,4,3,"$2,002,025.81","$2,059,506.30","$2,302,186.40","$2,312,369.85"
2037,4,4,"$538,441.33","$549,548.57","$569,020.45","$593,823.25"
2037,4,5,"$505,068.79","$492,482.44","$496,900.58","$513,156.31"
2037,4,6,"$469,222.20","$436,509.71","$476,174.90","$465,348.08"
2038,1,1,"$1,773,106.13","$1,881,909.63","$1,894,808.98","$2,029,517.44"
2038,1,2,"$3,541,683.57","$3,312,560.34","$3,269,762.72","$3,932,753.51"
2038,1,3,"$606,589.17","$616,831.56","$616,229.52","$627,205.35"
2038,1,4,"$237,679.87","$247,547.73","$240,043.95","$245,647.86"
2038,1,5,"$2,296,779.33","$2,779,054.53","$2,313,901.46","$3,228,871.98"
2038,1,6,"$2,534,548.80","$3,095,134.54","$3,316,365.07","$3,835,376.30"
2038,2,1,"$1,819,352.80","$1,779,552.61","$1,907,451.30","$1,899,843.04"
2038,2,2,"$4,558,668.86","$4,006,208.72","$5,199,909.83","$3,932,758.42"
2038,2,3,"$955,148.88","$980,860.94","$999,595.30","$1,043,045.31"
2038,2,4,"$406,007.14","$433,167.16","$445,426.23","$477,501.96"
2038,2,5,"$2,685,108.83","$2,853,204.17","$3,258,434.20","$3,106,305.03"
2038,2,6,"$2,282,670.19","$3,989,570.53","$4,214,070.67","$4,073,684.19"
2038,3,1,"$50,197,678.06","$52,866,668.22","$69,046,400.78","$44,049,726.52"
2038,3,2,"$32,998,892.33","$25,834,997.18","$27,688,945.26","$31,260,251.77"
2038,3,3,"$11,722,335.79","$13,050,095.42","$16,749,268.23","$13,796,333.38"
2038,3,4,"$15,952,598.96","$13,261,558.65","$19,262,102.68","$19,281,418.42"
2038,3,5,"$23,196,233.21","$22,314,055.70","$20,717,090.52","$25,748,343.24"
2038,3,6,"$28,281,798.43","$24,243,083.53","$30,718,894.22","$32,268,780.97"
2038,4,1,"$2,747,612.48","$2,950,438.58","$3,182,290.46","$3,469,807.37"
2038,4,2,"$3,097,349.08","$3,323,805.56","$3,496,678.57","$3,727,361.82"
2038,4,3,"$2,068,633.13","$1,981,821.11","$2,197,031.25","$2,422,056.11"
2038,4,4,"$559,667.32","$596,497.18","$560,531.10","$591,737.69"
2038,4,5,"$453,809.75","$518,317.84","$557,814.69","$578,681.32"
2038,4,6,"$375,300.51","$438,742.35","$440,048.03","$458,451.76"
2039,1,1,"$1,795,471.02","$1,876,915.41","$1,947,118.41","$2,033,901.42"
2039,1,2,"$3,891,446.12","$3,452,947.89","$4,464,464.64","$3,951,055.61"
2039,1,3,"$604,513.86","$629,912.48","$628,013.53","$650,315.05"
2039,1,4,"$209,997.39","$239,284.09","$259,583.84","$247,770.29"
2039,1,5,"$2,372,248.48","$2,564,344.77","$1,658,958.12","$2,461,140.49"
2039,1,6,"$2,808,420.53","$3,211,312.01","$2,847,975.71","$3,680,551.14"
2039,2,1,"$1,852,004.14","$1,868,186.54","$1,911,620.30","$1,983,894.13"
2039,2,2,"$4,394,433.59","$4,531,695.91","$5,796,707.61","$5,410,145.70"
2039,2,3,"$952,251.17","$984,044.09","$1,018,108.75","$1,043,119.11"
2039,2,4,"$410,853.04","$425,407.31","$447,827.35","$477,458.31"
2039,2,5,"$2,501,044.29","$2,832,810.38","$2,461,664.85","$4,363,993.72"
2039,2,6,"$4,118,910.66","$3,009,677.95","$3,121,449.15","$4,429,300.80"
2039,3,1,"$44,516,783.39","$53,569,268.14","$51,664,529.25","$62,863,207.93"
2039,3,2,"$21,996,105.00","$24,268,165.57","$31,323,757.59","$33,421,427.27"
2039,3,3,"$13,950,282.21","$13,046,957.46","$16,229,944.90","$18,987,246.80"
2039,3,4,"$14,656,838.72","$15,246,436.48","$14,861,541.18","$19,797,346.53"
2039,3,5,"$21,434,546.72","$24,615,064.02","$20,649,847.04","$22,187,277.74"
2039,3,6,"$21,656,254.36","$34,150,521.40","$24,690,906.15","$25,546,862.95"
2039,4,1,"$2,900,301.55","$2,939,215.04","$3,114,917.22","$3,522,107.91"
2039,4,2,"$3,342,988.05","$3,416,840.41","$3,442,411.38","$3,721,589.25"
2039,4,3,"$2,052,475.49","$2,115,721.55","$2,236,393.01","$2,484,801.08"
2039,4,4,"$549,187.50","$553,311.95","$572,928.07","$657,554.33"
2039,4,5,"$496,569.18","$470,410.83","$512,257.32","$601,769.33"
2039,4,6,"$377,845.70","$425,737.39","$446,151.57","$550,377.86"
2040,1,1,"$1,809,903.07","$1,884,273.26","$1,957,543.38","$2,125,145.15"
2040,1,2,"$2,826,692.25","$3,869,911.33","$3,699,944.24","$3,735,343.05"
2040,1,3,"$602,235.30","$621,060.78","$627,742.46","$648,327.25"
2040,1,4,"$233,649.80","$236,749.44","$242,279.67","$260,318.66"
2040,1,5,"$2,073,538.60","$2,048,597.77","$2,429,666.91","$2,784,278.20"
2040,1,6,"$2,951,337.78","$3,124,403.14","$3,095,439.27","$2,909,112.09"
2040,2,1,"$1,773,536.62","$1,793,224.29","$1,882,382.97","$2,009,873.13"
2040,2,2,"$3,613,790.63","$3,953,303.00","$4,041,054.47","$5,847,635.00"
2040,2,3,"$969,273.73","$985,351.54","$1,014,567.05","$1,056,477.94"
2040,2,4,"$408,723.84","$439,157.15","$452,165.71","$476,295.38"
2040,2,5,"$1,838,316.00","$2,403,489.85","$3,410,402.95","$3,571,311.23"
2040,2,6,"$2,777,656.49","$4,137,058.09","$3,955,077.67","$3,894,037.44"
2040,3,1,"$40,596,518.80","$53,060,592.71","$67,902,542.89","$53,618,541.39"
2040,3,2,"$30,027,608.08","$28,718,944.04","$24,687,907.56","$22,750,104.58"
2040,3,3,"$17,296,491.93","$10,768,198.56","$15,090,193.69","$11,356,381.17"
2040,3,4,"$18,543,153.42","$24,477,841.68","$25,413,098.92","$19,792,411.96"
2040,3,5,"$23,429,545.94","$23,056,699.63","$18,059,399.43","$32,766,345.03"
2040,3,6,"$23,575,325.74","$27,132,677.34","$36,187,088.66","$25,253,793.36"
2040,4,1,"$2,863,805.17","$3,130,726.14","$3,114,958.63","$3,360,121.49"
2040,4,2,"$3,152,150.51","$3,345,525.47","$3,608,328.42","$3,954,698.31"
2040,4,3,"$2,215,526.35","$2,080,552.08","$2,211,021.50","$2,494,679.50"
2040,4,4,"$542,524.73","$509,985.59","$597,551.91","$608,172.63"
2040,4,5,"$536,444.37","$502,015.94","$518,384.06","$578,629.11"
2040,4,6,"$426,834.03","$409,912.82","$474,597.43","$532,170.25"
2041,1,1,"$1,859,146.31","$1,841,922.49","$2,058,333.78","$2,093,210.42"
2041,1,2,"$3,735,391.26","$3,366,878.02","$4,538,745.29","$3,814,023.00"
2041,1,3,"$604,269.49","$605,728.59","$631,317.95","$651,583.76"
2041,1,4,"$244,259.70","$250,978.83","$249,121.84","$264,834.33"
2041,1,5,"$2,516,681.03","$2,838,942.86","$2,963,240.55","$2,727,143.72"
2041,1,6,"$2,715,958.66","$3,667,120.39","$4,045,679.32","$3,641,200.69"
2041,2,1,"$1,809,851.64","$1,879,251.72","$1,978,357.03","$1,984,948.71"
2041,2,2,"$4,422,901.65","$5,274,569.15","$5,552,432.42","$5,786,431.47"
2041,2,3,"$961,045.19","$981,270.27","$1,020,693.87","$1,074,996.82"
2041,2,4,"$403,480.45","$444,803.13","$462,656.31","$488,027.81"
2041,2,5,"$3,169,672.32","$2,523,764.12","$3,597,683.42","$3,772,711.99"
2041,2,6,"$4,038,547.89","$4,155,093.97","$4,616,195.00","$4,266,935.75"
2041,3,1,"$47,020,706.28","$47,915,257.61","$60,768,173.32","$81,114,784.19"
2041,3,2,"$17,293,360.26","$22,595,252.53","$29,568,669.26","$38,877,286.53"
2041,3,3,"$11,105,076.48","$21,434,981.76","$15,670,318.81","$14,189,802.17"
2041,3,4,"$12,064,057.67","$21,505,197.54","$23,804,321.46","$16,221,938.85"
2041,3,5,"$19,421,984.46","$27,279,426.24","$23,366,947.56","$21,916,194.95"
2041,3,6,"$25,603,648.68","$29,916,292.09","$28,393,684.40","$29,375,609.55"
2041,4,1,"$2,961,978.07","$3,336,854.22","$3,086,595.89","$3,420,254.65"
2041,4,2,"$3,464,588.64","$3,554,938.41","$3,803,480.29","$4,113,542.69"
2041,4,3,"$2,089,528.74","$2,122,145.15","$2,436,423.51","$2,390,696.53"
2041,4,4,"$544,248.09","$573,473.15","$616,762.08","$638,359.47"
2041,4,5,"$497,978.39","$509,386.20","$615,189.42","$579,837.39"
2041,4,6,"$412,780.91","$420,838.08","$436,195.66","$587,706.64"
2042,1,1,"$1,857,678.54","$1,860,649.80","$1,986,612.71","$2,079,852.15"
2042,1,2,"$3,149,777.99","$3,265,123.50","$4,734,866.73","$4,025,291.11"
2042,1,3,"$614,229.34","$624,392.70","$628,369.15","$650,442.01"
2042,1,4,"$226,444.19","$236,974.49","$251,299.33","$268,316.47"
2042,1,5,"$1,966,012.23","$2,664,511.98","$2,707,157.89","$2,095,600.21"
2042,1,6,"$2,612,110.63","$3,373,696.04","$2,789,356.76","$3,038,931.38"
2042,2,1,"$1,833,534.22","$1,948,259.41","$1,940,292.33","$2,076,519.15"
2042,2,2,"$3,914,284.65","$4,685,087.52","$5,254,515.08","$6,303,335.86"
2042,2,3,"$963,640.58","$1,005,893.45","$1,031,621.23","$1,088,125.33"
2042,2,4,"$402,762.26","$437,337.28","$450,461.62","$526,887.54"
2042,2,5,"$2,999,794.83","$2,613,629.49","$2,471,227.45","$2,914,884.44"
2042,2,6,"$4,670,372.66","$4,150,335.65","$3,827,372.22","$4,273,137.89"
2042,3,1,"$48,682,787.43","$49,081,057.51","$59,260,908.44","$64,057,233.17"
2042,3,2,"$34,644,316.61","$31,697,839.46","$28,227,076.85","$36,777,978.11"
2042,3,3,"$15,586,402.89","$11,498,801.18","$16,062,340.68","$15,494,233.17"
2042,3,4,"$18,150,262.27","$17,683,496.54","$22,342,683.86","$17,760,260.72"
2042,3,5,"$25,009,615.52","$20,707,526.86","$23,351,865.91","$20,986,577.02"
2042,3,6,"$31,090,153.53","$33,137,082.61","$35,624,994.16","$41,263,088.88"
2042,4,1,"$2,917,240.93","$3,280,464.43","$3,225,272.15","$3,521,102.55"
2042,4,2,"$3,196,423.45","$3,097,811.22","$3,604,531.33","$3,786,436.52"
2042,4,3,"$2,130,776.10","$2,174,264.39","$2,477,542.33","$2,447,203.91"
2042,4,4,"$560,011.28","$554,533.58","$608,182.07","$657,162.83"
2042,4,5,"$531,706.26","$524,341.59","$527,974.28","$567,305.28"
2042,4,6,"$384,540.56","$416,992.16","$474,798.79","$491,467.35"
2043,1,1,"$1,855,080.57","$1,895,927.22","$1,990,412.98","$2,114,045.12"
2043,1,2,"$3,198,631.50","$3,842,159.61","$4,069,120.92","$3,867,816.37"
2043,1,3,"$614,158.89","$625,388.87","$627,751.02","$641,976.32"
2043,1,4,"$225,500.38","$236,778.24","$243,138.44","$261,329.23"
2043,1,5,"$2,062,052.41","$2,634,367.91","$1,782,839.71","$3,348,705.14"
2043,1,6,"$3,137,895.35","$3,652,678.69","$3,639,179.05","$3,477,513.68"
2043,2,1,"$1,813,207.17","$1,905,486.92","$2,055,903.95","$2,107,740.20"
2043,2,2,"$5,004,343.46","$5,924,864.22","$4,861,667.34","$5,696,827.14"
2043,2,3,"$961,410.55","$991,113.14","$1,039,315.24","$1,096,343.90"
2043,2,4,"$399,809.39","$441,293.07","$479,485.95","$501,582.50"
2043,2,5,"$3,055,556.49","$3,860,240.98","$2,637,296.85","$5,010,066.81"
2043,2,6,"$3,671,956.08","$3,763,957.54","$4,247,635.63","$5,042,095.14"
2043,3,1,"$48,919,757.64","$55,295,875.80","$65,784,264.08","$79,599,928.01"
2043,3,2,"$24,477,485.24","$28,777,442.76","$33,238,375.47","$32,238,316.87"
2043,3,3,"$12,495,702.57","$14,266,268.13","$17,340,900.66","$14,153,621.51"
2043,3,4,"$20,408,568.18","$20,925,800.28","$19,475,862.91","$19,648,929.70"
2043,3,5,"$27,832,162.59","$19,795,417.16","$28,690,870.29","$28,228,383.46"
2043,3,6,"$31,603,088.94","$23,893,130.81","$40,357,139.02","$39,722,025.91"
2043,4,1,"$2,961,171.07","$3,252,914.21","$3,396,343.26","$3,657,990.29"
2043,4,2,"$3,245,181.55","$3,401,758.09","$3,388,947.27","$4,046,371.48"
2043,4,3,"$2,135,765.07","$2,256,088.11","$2,202,443.31","$2,560,474.70"
2043,4,4,"$569,238.67","$572,185.94","$634,173.78","$687,804.77"
2043,4,5,"$475,289.75","$557,770.59","$622,587.56","$622,330.02"
2043,4,6,"$405,421.10","$481,954.65","$535,310.20","$546,590.92"
2044,1,1,"$1,869,519.65","$1,898,583.95","$1,984,502.17","$2,210,489.55"
2044,1,2,"$3,790,864.39","$3,590,043.69","$3,943,833.61","$4,395,394.41"
2044,1,3,"$611,952.01","$613,665.59","$634,891.56","$654,310.82"
2044,1,4,"$221,897.41","$238,406.06","$276,866.88","$280,575.06"
2044,1,5,"$2,116,202.33","$2,013,370.99","$2,675,001.39","$2,467,175.62"
2044,1,6,"$2,422,460.21","$3,980,491.30","$3,259,671.81","$4,536,611.39"
2044,2,1,"$1,761,175.08","$1,880,165.01","$1,926,500.04","$2,089,930.78"
2044,2,2,"$4,195,257.55","$4,938,828.26","$5,337,196.12","$5,293,299.39"
2044,2,3,"$970,625.99","$1,000,370.88","$1,041,924.83","$1,106,962.58"
2044,2,4,"$415,921.23","$438,244.13","$471,948.77","$514,117.79"
2044,2,5,"$3,924,753.30","$4,520,047.58","$3,586,453.62","$4,305,579.20"
2044,2,6,"$3,094,704.34","$4,103,816.12","$4,221,607.82","$5,088,444.65"
2044,3,1,"$34,272,753.37","$63,154,336.29","$51,156,267.55","$59,491,332.08"
2044,3,2,"$34,236,459.45","$25,362,913.89","$22,834,372.82","$36,502,380.59"
2044,3,3,"$13,142,846.32","$9,582,867.79","$15,558,724.49","$17,766,709.42"
2044,3,4,"$17,314,921.38","$17,059,275.34","$20,197,539.52","$20,667,964.35"
2044,3,5,"$22,365,054.21","$20,646,550.25","$19,981,241.03","$27,991,969.46"
2044,3,6,"$22,543,785.22","$26,504,949.47","$38,292,443.00","$28,666,244.20"
2044,4,1,"$3,036,183.25","$3,167,620.88","$3,458,509.66","$3,686,644.44"
